text,true_label,predicted_label,is_correct,probability_positive,probability_negative
ايه جوده رانا حاصلين المنتوج الملء بالعيوب,0,0,True,0.07618084,0.9238192
جيبو السوارد اللي سرقوهم اويحي سلال سلكوهم ابنيو بيهم 20 سبيطار يفضالو اشريو بيهم طائره يفضالو,0,1,False,0.6583999,0.34160012
نيك امك يا القايد,1,1,True,0.99946624,0.0005337596
الف مبروك اخي حيا الله الاحرار دوله مدنيه ماشي عسكريه,0,0,True,0.005786451,0.9942135
مطاطيطك,1,0,False,0.38846105,0.61153895
عندك الحق ولي ماعجبوش كلامك يدير لشان الحليب وبلع فمك,1,1,True,0.72879386,0.27120614
مبروك خونا امير لعقوبه لمزيد النجاحات ستصعق النخبه المزعومه,0,0,True,0.05679772,0.94320226
بقينا توالا جال عنصرين تاع لخرا لي كيفكم,1,1,True,0.39194313,0.6080569
بالبركه عليك خويا amir boukhors amir dz تستاهل كل خير يا الزعيم ربي يحفضك 🇩🇿✌️,0,0,True,0.02862085,0.97137916
هدره الناس مادرنا والو,0,0,True,0.24761903,0.75238097
واله خالعني الطفل,0,1,False,0.40067473,0.5993253
واش درولك مازدا ياحمير درولك حاجه تحرك قيق يابريق,1,1,True,0.9531192,0.04688078
رساله لصاحب الفيديو كنت راجل لوكان ماركش عايش بلاد قتلت الملاين الجزاءرين بما فيهم اجدادك يا خاءن,1,1,True,0.90482694,0.09517306
اله يرحم الي ماتو كله تطبيق القانون بمعني القانون الجميع كاين عندو نفوذ زميل الناس سواسيه التم نقدرو نهدرو,0,0,True,0.01194578,0.9880542
نتا باين تبع ماميدو صبوحه نقوشه هادوك عليها درت هاد لميم,1,1,True,0.9036751,0.09632492
اولا هو ليس اول واحد سجن ثانيا لما خرج ربرابكم لم يكن بدا مسلسل الطرد,0,0,True,0.029712686,0.9702873
علاه تشتيو تشعلو النار 😐,0,0,True,0.15896614,0.8410339
نيك موك يا مول لاباج,1,1,True,0.99934167,0.0006583333
روحي قتلي روحك طلقتي راجلك على جال لنتخب ابخي قلبتي لvيستا الله العنك منحطه امير ليزووم ونتي خارج مجال التغطيه حم بوك شحال خلصوك,1,1,True,0.99896526,0.0010347366
vous avez ni tenue ni retenue et encore moins de respect des insultes et de la médisance et autres commérages outranciers est triste tout cet étalage ne vous grandit pas et ne vous honore pas du tout et cela donne une image hideuse de vous ma tekhafou rabi ma hechamtou 3la ardekoum inna allah alaykoum chahid,1,1,True,0.9625796,0.037420392
ماعندو معني,0,1,False,0.45797536,0.5420246
والله نعزك على هادي غاضتني,0,1,False,0.60383785,0.39616215
البارح قدام محكمه عبان رمضان شعار واحد نتاع الشعب هو جيبولنا السعيد لم يهتف الشعب حاسبو ربراب ولا حداد ولا كونيناف الرساله واضحه من الشعب,0,0,True,0.06419205,0.93580794
الرزق على ربي لكن الانسان لازم يبادر يسعى اذا مكانش حاب يولي غني معك كل الحق تقولو مايتزوجش,0,0,True,0.028232848,0.9717671
عفي اله عما سلف فهم الشعب ظروفهم صعبه اله عونهم,0,0,True,0.016569098,0.9834309
مرحبا الامر مكن,0,0,True,0.027499717,0.97250026
وعلاه نورمال ولد فرانسا ولد دزاير المهم عاد يقبض لعصا يخي كي تخلط يجيبو ولاد الشرق,0,1,False,0.7275513,0.27244872
روحي ذوبي هداك لكرش ومن بعد تروحي تغني لي جي غني يخي حاله يخي,1,1,True,0.991439,0.008561015
الخبر كوندور ترسلش التحديثات لهواتفها تفعل كبري العلامات هاها,0,0,True,0.16467774,0.83532226
احمار اعطولوا ورده اشمها كلاها هكذا يا فريت اوملاط بالبيض,1,1,True,0.8363501,0.16364992
كل واحد ومكتوبو,0,0,True,0.07674625,0.9232538
سرقوا من فلسطين الليمون ونحن نائمون حرقوا نخيل عراقنا الميمون ونحن نائمون طعنوا قلب اليمن الحنون ونحن نائمون انقلبوا على مصر في سكون ونحن نائمون دمرو الشام ولازالوا يدمرون ونحن نائمون فيا امه النيام اخبروني لماذا من كتاب ربكم لاتحفظون سوى قوله,1,1,True,0.4477184,0.5522816
شهاده تعادل الماستر هي دوره تكوينيه هزيله تاع سمانه حتى تورنوا مابين الاحياء ماتسمحلكش تغطيها راك تتخايل,0,1,False,0.55085796,0.44914204
ليحب تحب تشيع تهدر مولوديه,0,0,True,0.2957768,0.70422316
نتما لفوطيتو تربحو شعر منا حتا تخلاص دنيا ومعا لوقت تحسو بلي درتو صبع لروحكم,1,1,True,0.43696856,0.56303144
يحب يزرع الشوك هده المهمه ديالو هدا العميل,1,0,False,0.054073315,0.94592667
الكوشه وشحال دير,0,1,False,0.5450805,0.45491952
شيء مفتعل صح وين تاكدت بلي الراجل ميحبوش الجزاءر,0,0,True,0.09374524,0.90625477
هاو جاي ماكرون nايه علابالي nياك عندكم 50 حايك nايه كاين سربيناهم nايا مليح هكا تحمرولي وجهي☺️️ قدام ماكرون nنتو,0,1,False,0.57799643,0.42200357
الاحرار كيما تحركهم بطاقه شواذ كيما لي عندك فاما البيض فيحتوي البروتين,1,1,True,0.5936742,0.40632582
رجاله احرار,0,0,True,0.29364532,0.7063547
انت كنت تمدح بوتفليقه قناتك بما معناه انتخبوا بوتفليقه لايوجد رجل مثله الجزاءر وسقط بوتفليقه وصديقك المقرب منك وها انت تدافع ربراب الم تسال يوما مثلما يتساءل الشعب الثروه يمتلكها الرجل اتي بكل المال الضخم يرث دينارا واحدا ابيه لانه فقيرا اذن الاموال كلها ملك الشعب اخذها البنوك الجزاءريه طريق صديقه الجنرال توفيق,1,1,True,0.73570573,0.26429427
الهم احفظ اخونا واخوتنا مكرونه,0,0,True,0.015365898,0.9846341
نضن خلي مكالاه نضن الرعيان,0,1,False,0.7883705,0.21162951
عقبال الكثير النجاحات انشاء اله,0,0,True,0.006364729,0.9936353
نعدين دراما تاعكم اقسم باله بكيت بالدمعه,1,0,False,0.10060833,0.89939165
انت يا زيتوت بريطاني واش دخلك في الجزاير هذه كلمه حق يراد من ورائها باطل لي ما يعرفكش يا زيتوت يحسبك عمر بن عبد العزيز وانت سحليه سامه,1,1,True,0.9233448,0.07665521
تحيا الاحرار,0,0,True,0.060048476,0.93995154
يا حمار,1,1,True,0.99066633,0.00933367
كون زدت محمد صلاح,0,0,True,0.014790194,0.9852098
wach kho cava,0,1,False,0.44736436,0.55263567
عندك الحق ولله يتزوج يجيب ذراري منبعد يخليهم يسوفرو,0,0,True,0.1984198,0.8015802
هاد الصفحه ولات خرا خرا طلعو نيفو يا,1,1,True,0.9864699,0.013530076
الخير سطيف العالي,0,0,True,0.016783115,0.9832169
انت مقود نتفرج ونسمع هذي البغله دقيقه,1,1,True,0.9327995,0.06720048
شكون انت الفحل يسب فيك وفي امك قدامك مرديتش عليه يرخس وجه المؤخره,1,1,True,0.99935,0.00064998865
السفاره الفرنسيه الجزاءر تطلب الخارجيه الجزاءريه توضيحات ومعلومات وحيثيات اعتقال ربراب فهمتوا مزال,0,0,True,0.15840465,0.84159535
واحد رخيص تمشي فيه الجرذان,1,1,True,0.9209181,0.07908189
matoub radiya 3anhoo ❤️,1,1,True,0.5942406,0.4057594
حبيت نسئل اذا عندكم امكنيه البيع بالتقسيط وشكرا,0,0,True,0.008957828,0.9910422
مازال ماتلاقيتش مع واحد قالي كوندور مليح,0,0,True,0.096372336,0.90362763
10 كذابين,1,0,False,0.1793906,0.8206094
لقاو دراوش بزاف الي يامنو عندهم الحق يوعدو بلا مايوفو ✋🏻,0,0,True,0.09010505,0.90989494
rooh nik hatchon yamak ya na9ch nta rak farihaa wahna natnako roh nik mok madbrch alina,1,1,True,0.97568136,0.024318635
الصليح تاع الدزاير كامل راهم يلموه قنوات الزيقو حشاكم مخصكش عشرين كيلو تاع الزرع,1,1,True,0.846179,0.15382099
حبيت نعرف اذا ممكن بلاك شوفونت غازات شحال تسوى من فضلكم,0,0,True,0.0066507016,0.9933493
مبروك مبروك مبروك مبروك امير ديزاد عبله جونو يسقط حكم مخابرات الجزائر الارهاب الاستعمار الجزائر المحتله من طرف مخابراتها,0,0,True,0.10877229,0.8912277
مرحبا مهتمون بكل الشعب الجزاءري مدن الجزاءر,0,0,True,0.015195862,0.98480415
ملخر عندك حق,0,0,True,0.13018923,0.86981076
لعنه معطوب عليكم ستحل عليكم لعنه معطوب معطوب لن يغفر لكم,1,1,True,0.9966629,0.0033370852
ديرو جام مبعد نولي,0,1,False,0.4194683,0.5805317
ياو قوو,1,1,True,0.42726856,0.57273144
80 مليون كون عندي علاه نحرق,0,0,True,0.063167565,0.9368324
خاصني تليفون انسان فقير ومعنديش دراهم باش نشري تيليفون ربي يحفظكم شاء اله واجركم اله,0,0,True,0.0035203763,0.99647963
حذاري جماعه بطني بطني,1,1,True,0.6372668,0.3627332
تحزيق العواد باب الواد,1,1,True,0.8835065,0.11649352
انا شريت غساله اواني مارس ماكانش هدايا,0,0,True,0.0033096848,0.99669033
الخربشه تدور راسي اتقدم بطلب يسعد ربراب يوقف مشاريعه الجزاءر شمرو سواعدكم يا تقنون النقد الفايسبوك لتاخذوا مكانه,1,1,True,0.7608683,0.23913169
انانشري الطباخه لكن وين العنوان من فضلك ان من وهران,0,0,True,0.0066199163,0.99338007
حداد ربراب كونيناف اويايا والقائمه مفتوحه هاذوا يعتبروا اظافر التنين اما الاجنحه ان كانت عداله ذو مصداقيه سيصلون اليهم,1,0,False,0.18404864,0.81595135
وراك عيش ياحلوف,1,1,True,0.8294366,0.1705634
اكدلي على دوري المنحرفين,1,0,False,0.3757334,0.6242666
سمحلي بصح مش فاهم واش كس خروك منو باه جبت تخمام كي هذا🐫🔪,1,1,True,0.99427986,0.0057201385
ربي يحفظك يا استاذ ويسكن امك فسيح جناته هي اولادها احفادها 😉,1,1,True,0.9954039,0.004596114
مشي كبير بزاف مزيه 😂,0,0,True,0.039735895,0.9602641
الله يسلمك وانت زاده,0,0,True,0.13992314,0.86007684
العصابه الكلاب وصلات حتى الاغتصاب,1,1,True,0.95709187,0.042908132
محتاجه لافيسال,0,1,False,0.4370958,0.56290424
ونقطاع لاماء,0,1,False,0.48711446,0.5128856
ربنا معاكم يا خو❤️,0,0,True,0.32092905,0.67907095
انتاع الشعر رد على مقري يا محترف,1,1,True,0.90020925,0.09979075
اقتلوهم يتكاثرو,1,1,True,0.61321133,0.38678867
الله يرحم ايام بوتفليقه,0,0,True,0.01239581,0.9876042
روح نيك مك تفو,1,1,True,0.99979013,0.00020986795
الصداره للجزائر برك يا خو خو,0,0,True,0.18252936,0.81747067
نكتها فديدين,1,1,True,0.44298908,0.5570109
اله يرحمهم جواهر,0,0,True,0.01657487,0.98342514
بوصبع الحمار ضرك يقولك الكورونا والعهده راهي بدايتها ه😜,1,1,True,0.9807247,0.019275308
العز لمثل الشباب العظماء يقومون بتوعيه الشباب,0,0,True,0.21821626,0.78178376
كلام صحيح,0,0,True,0.07117027,0.9288297
عندك ما تعبد هنا,0,0,True,0.036636136,0.9633639
نتا باين ولد عاهره وحاب تشيع قالهالكم بلماضي نحب بعضنا,1,1,True,0.9827979,0.01720208
طبعا مادمت تخدم اجندتهم فبامكانكهم ان يمنحوك حتى الدكتوراه الفخريه كما فعلت امريكا مع اردوغان لكن في اعينناستبقى مستوى 4ابتدائي لا يفرق بين اومليت والبيض وبزقه على المبردعين الاخرار,1,0,False,0.2390184,0.7609816
حسني راي لطفي راب برك اله فيك خويا لطفي سلام,0,0,True,0.06031429,0.9396857
الله يرحمو هدوك اليمات الله الله,0,0,True,0.040937398,0.9590626
اعطيني المواصفات تاع هاذي وعرضها وطولها والسعر من فظلكم,0,0,True,0.012160325,0.9878397
بوصبع لي حر حرو لي عبيد عبيد كاين تاريخ,1,0,False,0.3650614,0.6349386
لعنه الله عليك يا ديوت يا خنزير,1,1,True,0.9982521,0.0017479062
كي شغل نتا راك طير فالغات 🖕🐸 انقرض,1,1,True,0.9691715,0.030828476
مزالكم تنبحو بسببكم رح نولو علمانيين تفوو جهنم باس المصير,1,1,True,0.9181658,0.0818342
علاه فيه سوه في رقبتو,1,1,True,0.4477036,0.5522964
كسكس بالعصبان مع مرق ابيض ولايه جيجل ❤️😘,0,0,True,0.09253626,0.9074637
ايه لازم فاع نولو كيما تسمى لازم نخرجو فلفيزو تاع ختك نسمعو bts وماميدو ونسيبورتيو فريق الصقور,1,1,True,0.9080756,0.09192443
نسيت باباكم القايد صالح,1,0,False,0.13406967,0.8659303
شاء اله صح العرض,0,0,True,0.031871155,0.96812886
حبينا تبداو بالعصابه ماشي بربراب هذا فيم هندي بركاوكم رانا فايقين بيكم,1,1,True,0.6998708,0.30012918
حيا الله احرار الجزائر,0,0,True,0.013011125,0.9869889
نتبع بطس مي اقسم عندك الحق 🙂,0,0,True,0.23853901,0.761461
من نيتك مزال كاين واحد يسيبورتي حيوانات التناطح في ال 20,1,1,True,0.56030756,0.43969244
يارب اعطينا زلزال 12علا سلم ريشتر نروحو قاع حسبي اله ونعم الوكيل,1,0,False,0.36477906,0.63522094
خاطيك علابالي 🕊️,0,0,True,0.26845846,0.7315415
تموت بلقنطه,1,0,False,0.3889364,0.6110636
كيما لي قاتلو مانكلش اللحوم انا ناكل صكالوب 🤭🤣,0,0,True,0.2565753,0.7434247
شكون سقسى عليك صار كنت غايب nعلى سلامتك 🤲,0,1,False,0.5813134,0.41868663
اصلك امازيغي,0,1,False,0.71737635,0.28262365
قالك صحافي العجب السنه الرابعه ابتداءي,0,0,True,0.2507628,0.7492372
smhli bsh g3rtha 😢,1,1,True,0.6981028,0.30189723
نطلب من السلطات الجزائريه نطلب من الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الرائيس تاعنا او سب القايد تاعنا ربي يرحمو نطلب من السلطات القبض عليه فوراا قبل فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,True,0.6297093,0.3702907
نورمالمو عندكم فرع معسكر الوان موجوده,0,0,True,0.06153274,0.93846726
مالقري مانيش قبايلي بصح الاغلبيه تع القبايل فايقين يا المبعر العقليه هاذي لي خلاتنا تايهين علابالناش واش رانا نديرو,1,1,True,0.74023575,0.25976425
كذبون اخر العمر,1,1,True,0.3999569,0.60004306
بيضاءزرقاءفضيهذهبيه برتقاليه,0,0,True,0.31530744,0.68469256
ستبوقون رجال نظري ولن تغيره الايام السنين الدجالين ولاغيرهم,0,0,True,0.28492665,0.71507335
ما شاء الله بالتوفيق ان شاء الله,0,0,True,0.002725575,0.9972744
اذا ممكن توضحولنا طريقه ضبط الغساله على حسب عسر الماء,0,0,True,0.0014027742,0.9985972
باينه بنينه,0,0,True,0.13677526,0.86322474
حاجه شابه راني نهدر عن تجربه,0,0,True,0.018202603,0.9817974
عبله تشفاي مواد منا و4 مواد ملهيك تسريب الباك تاع العام,0,0,True,0.032506675,0.9674933
ماشاء اله بالتوفيق,0,0,True,0.014564897,0.9854351
فريت مليت بترمتك يا زامل روح عاود اقرا كشف ربي واله جامي شفت فريت مليت بابيض امشي تعطي يا الحبس لبسوك كوستيم عطاولك كوستيم اودي تخلعت وليت متفرقش مليت البيض ملا نقلك البيض هوما قلويا,1,1,True,0.7647206,0.23527938
نيك مها رحنا السلام,1,1,True,0.99878913,0.0012108684
السلام عليكم اخواني جدي غدوه عندو همليه جراحيه مستوي القلب يستبدل الصمام فضلكم تبخلوا بالدعاء بظهر الغيب ربي يحفظكم,0,0,True,0.004869041,0.99513096
روحو تقودو بلاد سياره ولات مشكل من بوتفليقه العطاي,1,1,True,0.6885243,0.3114757
لا فرق بين عربي ولا اعجمي الا بالتقوى تفو عليكم راح نبقو هاكا في هاذي عقليه امازيغي عربي شاوي عيشو وخدمو هاذي ثقافه زرعها مستعمر فينا سواء من ناحيه حدود ويلا من ناحيه اصل علا ذيك نصيحه ليا وليكم ارجعو طريق صحيح,1,1,True,0.62995,0.37005
وش راه يصرا علاه تسبوا في بعضاكم 😶,0,1,False,0.75267416,0.24732584
نفشل كي نسمعك تقول الاحرار نتا ترمتك مزال محرتهاش الزب,1,1,True,0.93401164,0.06598836
😑👎,1,0,False,0.38846105,0.61153895
ou ya3tihh sahték ya chikour abla,0,1,False,0.94008493,0.059915066
نورمال شيخ ضرب بقوه والحمد اله يحصل لنا شيء كنت قاعد زلزال راك شايف 🤣😂,0,0,True,0.35802013,0.6419799
nik yamak ya wlid l9ahba,1,1,True,0.9874635,0.012536526
شاء اله خويا مرحبا بيك,0,0,True,0.013685519,0.9863145
wach bik m3a leqabayel ma lqitch la wach thdr,0,1,False,0.54835427,0.45164573
الجيش يقبل الشعب يخرج يحاك حيل معروفه بردعه الشعب,0,0,True,0.3250768,0.6749232
rouh ya ben lehram,1,1,True,0.9522412,0.047758818
روح قود يارخيس ياكلب اقعد تنبح تموت تنبح,1,1,True,0.9997571,0.00024288893
لست ربراب حداد,1,1,True,0.4765573,0.5234427
57,0,0,True,0.20062369,0.7993763
keshma darolk mouloudia beyna 🌶,1,1,True,0.5787419,0.4212581
اله المستعان الزوالي لي راه يخلص حسبنا اله ونعم الوكيل استرجاع الاموال,0,0,True,0.072005615,0.9279944
متستحييل,0,0,True,0.38846105,0.61153895
انت عندك معلومه,0,0,True,0.28706405,0.7129359
الباك,0,0,True,0.31004342,0.68995655
نظام العار نظام ارهابي بامتياز الارهاب عبله مخابرات ارهابيه تسقط الطغمه العسكريه,1,1,True,0.80538166,0.19461834
نعبد ربي سبحانو ونحب billie من هذو,0,1,False,0.59460866,0.40539134
الله يذلك ياوحد اللحمار حشا الحمار,1,1,True,0.9876183,0.012381673
اصبر علينا عام نولو مطبعين معاهم 😢,0,1,False,0.43336114,0.5666388
نسيت القايد بقره الاركان,1,1,True,0.9453037,0.05469632
جماعه لي يهدروا السكر الزيت يجيبوا الدليل البورصه وقت العشريه السوداء كيما راهم يزعموا بصح يهدروا باه يهدروا يعرفوا الفرق السكر الظبيعي المكر ربراب راجل خدام نتوما تحبوش الرجال واعلاه هدرناش اويحي حداد ياك قبايلين نعرفوهم تحاحن,1,1,True,0.90818256,0.09181744
لي فوقي يعرفو شحال يخلص وشحال عندو دراهم ميعرفو والو,0,0,True,0.20542441,0.7945756
الف مبروك لعقوبه للنصر الكبير ان شاء الله,0,0,True,0.004383323,0.9956167
ربي يحفظك يرحمك روح امك يجعل مثواها الجنه,1,1,True,0.999663,0.00033700466
شوفي احترامي لوالديك الكرام مي انتي قحبه احترامي لكي البلاد يا القحبه راحت لهاويه وانتي تهدري امير ديزاد اهدري سرق راني معاك الباقي ربي يسهل يتزوج يطلق فريده زبيده حياتو حر ياو انتي تهدري التحت,1,1,True,0.9952167,0.0047832727
واله كنت نكرهك بصح كيشفتك وقفتي بلادك العدو المغربي وليت نحبك نحتارمك يالفحله تحياتي,0,0,True,0.2614365,0.73856354
انا صراحه كنت اتابع هذه المخلوقه ظنا مني انها جزائريه فحله حره لكني اكتشفت انها جاهله وغير واعيه همها محاربه المعارضه وخاصه زيتوت وامير ديزاد ورشاد والتيار الاسلامي وتقسيم الحراك كانت ابواب القنصليه تغلق في وجهها ثم اصبح القنصل يستقبلها في اي لحظه لتتلقى الاوامر لضرب الحراك والتحدث بطريقه بذيئه عن امير دي زاد بزعم انه طعاي وامه حقبه وتحلم ان يرد عليها امير فتشتهر لكن امير اشرف منها ولم يرد عليها وعلى تفاهاتها وقخوبيتها فعلا لقد صارت ممله وتافهه ووجه شر وتهدد امير بان تذهب اليه لتضربه الا يوجد احرار لايقاف هذه الخامجه اللقيطه عند حدها,1,1,True,0.5074559,0.4925441
وين جاي محل معتمد لكم في غاردايه,0,0,True,0.049302097,0.9506979
روح شوف السطاف تاع المنتخب المغربي مع حليلوزيتش في اكثر من واحد كي تزيدلهم اللاعبين الاحتياطين شحال يولو يامبردع تخبي على جماعتك ياحلوف,1,1,True,0.9707436,0.029256403
لا الله الايام تسابقنا عمرنا يذوي بدون ان نشعر,0,0,True,0.020671654,0.97932833
ترمتك يا عطاي🖕 افريقيا امازيغيه يرث اله ارضه,1,1,True,0.9653171,0.03468293
الحمداله شيء قدير,0,0,True,0.025754975,0.974245
معندي بس اريد اشتري,0,0,True,0.018540373,0.9814596
باجه دزب ملخر,1,1,True,0.5778831,0.42211688
روح تقود انت كي تمرض تروح لخارج او احنا الشعب نموت روح لسبيطار او شوف بعينك يا كلاب,1,1,True,0.99918073,0.00081926584
التخابر الدحدوح حكم الفايوات,0,0,True,0.37601227,0.62398773
مول الخانه 😂,1,1,True,0.71591216,0.28408784
كاش امارات كاش تطبيع خويا الخليجي,0,0,True,0.038230278,0.9617697
الهم بارك اموال ساهم انجاز,0,0,True,0.029073255,0.97092676
لالا يسيبورتيو شباب قسنطينه واهلي البرج يا لي عندكم القنطه,1,0,False,0.37685746,0.62314254
اولدي روح طعتي تحب تهدر لبلاد مشكلها ارواح لبلادك وهدر مشي راك هارب لهيه سيادك ومدرق راسك وتحكي مور شاشه وتقول وانا ياخي نقش ياخي موت ذليل نيك مك,1,1,True,0.9986933,0.0013067126
انا قبابلي من تيزي وزو ونقلك يا ملال متقحمش الفريق فالسياسه الفريق ماشي رزقك ولا رزق بوك الشبيبه رزق شباب المنطقه احترم نفسك واذا ربراب عاش باموال الشعب ميجيش الشعب يدافع عليه كونه قبايلي لا لاستحمار الشعب,0,1,False,0.49077988,0.5092201
روح تلعب يقومي بن قومي قنات الرخس والله متحشمو كينتوما كي بن زيمه متليقوش كامل,1,1,True,0.99865794,0.0013420582
نحى فلسطين دار اسرائيل💔☹,0,1,False,0.531078,0.46892202
القضاء في محنه,0,0,True,0.1540389,0.8459611
تناكت عليكم زواف سايي طار لحمام,1,1,True,0.88645464,0.11354536
تقعدوا بينا ربراب غلط يخلص حبيتو كرهتو راه اليد اليمنه تاع توفيق,0,0,True,0.3830625,0.6169375
افهمو يشعب راه قصدو فريتومنات فيها بيض زيادا زيطوطيات🐸,0,1,False,0.5725089,0.42749113
ربي يحفظك ختي ومدابيك هدرت ناس خليها بعيد باسكو غير ينبحو وماعندهم مايديرو,1,1,True,0.92854095,0.071459055
حوايج نتاع كوندور كامل غالين والمصيبه ناقصين جوده يا كوندور,0,1,False,0.791438,0.20856202
قلكا يتحاسبوا قاع كي لحقت ربراب اعلنوا تضامنهم,1,1,True,0.4156396,0.58436036
المنحه راهم يديو اصحاب البطون المنتفخه,0,0,True,0.37409383,0.62590617
انا مانيش فاهم كيفاه تبعوا هاذ ال بغ الح ما تاع ديزادقالك عندو شهاده صحفي ومعترف بها في الاتحاد الاوروبيحتى وان سلمنا جدلا ان الامر حقيقهفيقوا ايها المب رد عونكيف حصل عليهاالم يتحصل عليها من رن سا المج رم العد وه الاولى للجزائر يينهنا تفهم كل شيء وتدرك تمام الادراك ان امير ديزاد عم يل لديهم وهو مجرد بي دق عندهم يضربون به امننا وامتنالن ترضى عنك اليهود والنصارى حتى تتبع ملتهمفيق يا اب ريق,1,1,True,0.978492,0.021507978
روح تعطي عندك زبي الحراس تاعك دوخه شاوشي عسله شعال هما معترفين بمبولحي رقم واحد نتا بن شيخ بكل صراحه تكره من بكري اللٰه يجعل دعوتو تخرج فيك,1,1,True,0.99930847,0.0006915331
بركو الستهزاء تع الناس واحشموا شويا ملاك بركاو اشعال نار الفتنه الشعب الواحد اله يهدي مون اخلق,1,1,True,0.82446927,0.17553073
undefinedundefinedundefinedقولو امين يا رعاكم الله,0,0,True,0.11567926,0.88432074
روحو تعطو ياقنات الزيقو,1,1,True,0.8854436,0.11455637
واين نجد هده العروض قسنطينه,0,0,True,0.02104091,0.9789591
ممكن جدا لو استرجعت من الاموال التي ربراب سرقها لكن سينقطع عنكم التمويل,0,0,True,0.107268214,0.8927318
وانتم ماهو دخلكم ربراب خاءن,1,1,True,0.50219667,0.49780333
الماريكان دائما يحوس على مبرر للتدخل في بلادنا عن طريق دول الجوار بحجه مكافحه الارهاب واصلا هم مايدعمون الارهاب الدولي,0,0,True,0.20117326,0.79882675
باينه عليك بو صبع لزرق,1,1,True,0.98901796,0.010982037
وقتاش العرس متبرع بكرهبتي نوصلك الا حد دار عريسك 🤣,0,0,True,0.17249604,0.827504
😂 بالدموع,0,0,True,0.20774095,0.79225904
معليش سلعه بلادي نشجعوها انا تاني نشري😜,0,0,True,0.09704939,0.9029506
رشيد او يحوس يضحك علينا انه خائن,1,1,True,0.9229193,0.07708073
كلمات رقيقه تعرف طريقها القلب,0,0,True,0.061133303,0.9388667
لي خدم طرول ذكي ذكي جدا,0,0,True,0.09134058,0.9086594
بلا مزيه كيما اختي الصغيره نتيالمهم منديش ذنبك حطيتي موسيقي برك😁😅تصبحي خير😗,0,1,False,0.47386646,0.52613354
peur parce ce que hadou houma les vrais hommes de algérie hadou houma ils vont pas laisser algérie tache3ale fiha naree il sont des principes hadou nasse andehoum algérie fi damhoum machi wellad franca rabi makoum nechallah vous serez régulariser nechallah vous étiez la qui kane chabe fi hala je me souviens très bien de cette époque 👍vive algér,0,1,False,0.9632329,0.036767125
تبون,0,1,False,0.5692307,0.43076932
اله يازيتوت علبالي شيات لكبار بصح عندك حق رجعونا الجزاءر القديمه يرحم باباكم,1,0,False,0.37386808,0.6261319
روح تعطي ربي قاعد كي ربي,1,1,True,0.7409145,0.25908548
bdito tekhraw fel hadra la page était bien bdito iko berk je quitte la pag,1,1,True,0.90469587,0.09530413
بدون تعليق,0,0,True,0.09431956,0.9056804
احح بردتلي قلبي,0,1,False,0.77804977,0.22195023
عندك حق الله تتعذب تعذب اولادك معاك,0,0,True,0.15253766,0.84746236
رخيس وطحان تفو,1,1,True,0.9275506,0.072449386
حارب الصين مناه قضاو على بلادو اقتصاديا ميش على جال المسلمين2 المثليين فالغرب واحد ميقدر يهدر معاهم جامي حاربهم,0,1,False,0.6288939,0.3711061
الله ينعل والدين بباك يوحد الخنزير الراصي,1,1,True,0.9837373,0.01626271
سوه ختك,1,1,True,0.70961434,0.29038566
عندنا ربي نعبدوه,0,0,True,0.065458894,0.9345411
ياو روح تعطي يا الحركي الخائن نيك مك,1,1,True,0.99912614,0.0008738637
wenta rak dayer chdayer howa,0,1,False,0.7457295,0.2542705
شاء اله يشفي مريض,0,0,True,0.0074640973,0.9925359
وجوه جديده ستدخل المسجد لا تعرفونها لا ترموها بالنفاق بل تبسموا في وجوهها لعلها تكون بدايه توبتهم وتوبتنا ان شاء الله تعالى,1,1,True,0.73389286,0.26610714
حان الوقت لالغاء الاشتراك 🤗😊,0,1,False,0.4426311,0.5573689
الحكومه نتاعنا لازم نخربولها مؤسساتها باه تيستعرف وتخاف لاخاطر كلش سرقوه من دراهم الشعب وبناو المؤسسات من دراهم الشعب,1,0,False,0.29069477,0.7093052
غامل يازبي,1,1,True,0.5879194,0.4120806
خلطتي فيه باصيتي يالفايحه,1,0,False,0.110637814,0.8893622
لكان البنك يطيني القرض عطاتو لربراب ندير العجب فالبلاد كاش مدنا عندو بالعكس,1,0,False,0.024397535,0.97560245
7🤣,1,0,False,0.38846105,0.61153895
khtak,1,1,True,0.39303496,0.60696507
تحيا ربراب سي اهموث نشاوين,0,0,True,0.085589014,0.914411
شريت كوندور فورنو وكي ينقص يبدا يطرطق حتا ينوضنا النوم ومرات يطفا وحدو اعطونا لحل,0,0,True,0.025168154,0.9748318
فريط اوملات ببيض 😂,0,0,True,0.16017061,0.8398294
ال 106 تحلب وولا يهدر على معطوب,1,0,False,0.1851804,0.8148196
وماذا الغالي بلقصير وبوشورب وشكيب وسعيدني وريم سلال خالد جزار القاءمه طويله وعريضه,0,0,True,0.23819363,0.76180637
azel,0,0,True,0.38846105,0.61153895
ماشاء اله بنت خالتي انت شهاركل,0,0,True,0.07206847,0.92793155
السفيه يقرى ما فيه,1,1,True,0.838304,0.16169602
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطب احتمال نسبه يرفض طلبك يشري كثر يا,0,0,True,0.20057751,0.7994225
