text,true_label,predicted_label,is_correct,probability_positive,probability_negative
تحركهم فريت اوملات بلا بيض يا وحد لحمار,1,1,True,0.95621103,0.04378897
تبون خدع كامل الجزاءرين وعود كاذبه المجالات,1,1,True,0.9975095,0.0024905205
نسيت صنم بوبجي افرار,0,0,True,0.29019526,0.7098048
pidé,1,0,False,0.34082735,0.65917265
نعل جد موك المخرج باش تقتل احسن واحد عادي 😭 والله حتا حشوما او حرام عليك بغسكو مقدرتش علا هاد سوتياسسون,1,1,True,0.93275946,0.067240536
ناكل الفرماج الباقي انحطهم البراد قالك لازم انديرو التقشف,0,0,True,0.022828273,0.9771717
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,0,True,0.1002529,0.89974713
شوف نقولك حاجه نتسو مانتسوش انت شادخلك وشكون كلفك تهدر باسمنا اخطيك منا وروح دبر روحك,1,1,True,0.9994134,0.0005866289
صحاب الراي,0,0,True,0.088080406,0.9119196
اخمج فندق في العالم,1,1,True,0.950405,0.049595
نسيت ديدين كلاش,0,0,True,0.054554448,0.94544554
مول المازده,1,1,True,0.95617396,0.043826044
hadi hia hdra,0,0,True,0.036889203,0.9631108
دخلتهم كل للحبس واش خليت هذا يدل على الكذب,1,1,True,0.76606226,0.23393774
islamya matchi zwafia,1,0,False,0.32807982,0.6719202
حساب هدرتك مولوديه توجور سور دارولك بونت فيراج سود,1,1,True,0.8542214,0.1457786
الهربه لبلاد هدي مبقاتش قاعدا,1,1,True,0.9878087,0.012191296
التنوع البيءي ماكان,0,0,True,0.045930557,0.95406944
1ايسكوبار عندو مشاريع كتر ربراب ايسكوبار وحدو سكن نص كولومبيا تسمي ايسكوبار مليح لي غلط يتحاسب شكرا,1,0,False,0.17868875,0.82131124
شكون هادو اسبي,1,1,True,0.5463242,0.4536758
la ilha ila allah matoub rasoul allah,1,0,False,0.037316214,0.9626838
بالمختصر المفيد لازم,1,1,True,0.9940316,0.005968392
شاء اله نتاهل لكاس العالم بالتوفيق فريق شاب شاء اله مستقبل واعد مشرف مبروك لشقيقه تونس,0,0,True,0.033228952,0.96677107
الفرج منك يا اله,0,0,True,0.34324816,0.6567519
الله لا تربحهم الشيات اخوكم من اقصى صحراء الجزائر تيميمون,1,1,True,0.9796158,0.020384192
رح ينكحنا بلكورونا,1,0,False,0.037302237,0.96269774
اودي روح تعطي غلى روحك يا الزامل,1,1,True,0.99984217,0.0001578331
راهي كتبتها نيشان صاي راهي قابلته معنتها دروك,0,0,True,0.013554573,0.9864454
جرو تاع ربراب يدافع سيده تفوه,1,1,True,0.9992955,0.0007045269
ربي يحفظك استاذ يرحم روح امك الطاهره ياارب,1,1,True,0.99991715,8.2850456e-05
اله يبارك ماشاء اله,0,0,True,0.00088632415,0.9991137
الخير جدهصدقتي واله ساعات نقول وعلاه مانتلاقاوش بالمثالين هادو فالعالم الواقعي,0,0,True,0.002783968,0.99721605
افيدونا حتى لا نفقد الثقه في منتجات كوندور,0,0,True,0.00894984,0.9910502
rou7 9awad bik la page ta3 lii yabou la page takk 🖕🏾,1,1,True,0.8960064,0.103993595
رجال الحمايه المدنيه الجزاءريه الرجال الاشرف البلد امتلا براءحه النفاق فطوبي لكم🙏,1,1,True,0.9902795,0.009720504
استاذ شرح درو فيدو قصير بش نبرطجوه الانسان تع بوليس تع وزاه دخليه تع فرنسا,0,0,True,0.16322623,0.83677375
طائفه زوافيه مازديه سرطان الجزائر 🐸,1,1,True,0.7037259,0.29627413
اله يرحمها ويصبر اهلها,0,0,True,0.0036071283,0.99639285
العبيد يرون الحر اله,1,0,False,0.2247021,0.7752979
مع احترامنا للجزائر تونس اقوى افضل احسن ونتمنى الحصول على هذه الكاس في كره اليد في الشان في كره القدم ان شاءالله تونس متالقه دائما,0,0,True,0.0141720725,0.9858279
ماذا يريد النظام المفلس بالجزائر,0,0,True,0.021706661,0.97829336
القبائل هي عميروش وكريم بلقاسم وعبان رمضان,0,0,True,0.011524194,0.9884758
ونتا هاذو حسبتهم اله ربك,0,1,False,0.46616012,0.5338399
القبايل ليست هي ربراب او حداد القبايل هي عبان رمضان كريم بلقاسم عميروش حذاري من الاعيب العصابه اخوتي كلنا للوطن كلنا جزائريين,1,1,True,0.8503988,0.14960122
وين ما يفيق شعب لكبرنات فرنسا مجموعه وجد يخلقولو مشكله حدود فلسطين صحراء غربيه لتهريب اموال في راحتهم,0,0,True,0.0708379,0.9291621
محمد صلاح 😂👌,0,1,False,0.539531,0.460469
روح بول ارقد طزز عليكم لوكان راكم تبكو على صلاتكم كما هاك لوكان رانا اسياد العالم,1,1,True,0.9022077,0.09779233
قالي نقطه البيع بوسعاده,0,0,True,0.0017273484,0.99827266
قبائلي وافتخر ♓️️,0,0,True,0.09034411,0.90965587
خويا حاب سعر الغساله كلغ في اللون الرمادي,0,0,True,0.0034894494,0.99651057
لقيط فرخ تفوو عليك,1,1,True,0.99940455,0.0005954504
نيك مك يا شيخ يا بوحنيكه,1,1,True,0.9997247,0.00027531385
الجزائر تصنع السيارات والله غير راكم مهابل,0,0,True,0.007112842,0.99288714
حتا في بلادي كاين عنصريه علابيها قعدنا في بلاصتنا,0,0,True,0.036992416,0.96300757
ولاد فرنسا عليهم لعنه الله الخونه,1,1,True,0.9978775,0.0021225214
راني مستغرب والله قاع واش راه يصرى فالعالم وواحد متخلف كيما نتا مازال يميز بين القبايل والعرب شوف ناس وين وصلو وشوف نتا وين راك😗,1,1,True,0.9395047,0.060495317
حمد لله مناش راح نموتو,0,0,True,0.0047618253,0.9952382
اله يرحمك عقيل وحسني هاذو لقحاب وجوه زبي كانو يخدمو بالبونت ولاو زب حلوف نك مواتكم ونك اولاد لقحاب صدقه وكرامه ترحما شهداءنا الابرار,1,1,True,0.9997745,0.00022548437
خاطيني كلش الحمد لله,0,0,True,0.002319815,0.9976802
انا عندي محل حاب نخدم معاكم,0,0,True,0.0010715751,0.9989284
طالبتهم العداله ان تتحرك ولما تحركت قلتم لماذا ربراب حداد اويحيى سيد السعيد قبايل سراقين لازم يتحاسبو وعلى الجميع من كل جهات الوطن,1,1,True,0.9647795,0.035220504
ياه واله علابالي عطله سعيده ترجع بالسلامه ديني معاك حطني فاليزا 😌🤭,0,0,True,0.0012405372,0.99875945
ربي نشاله يعطيك الصحه العافيه ويرزقك خير ويرحم امك الطاهره وابي رحمت له عليهم,1,1,True,0.9999099,9.012222e-05
toutes mes undefined khouya amir allah y3ali chanek inchallah,0,0,True,0.042623904,0.9573761
يا زيطوط رانا الزلزال دير حاله يقضي علينا اصبر تنحالنا الخلعه ومنبعد نولو العصابه تبون مزور دوله مدنيه ماشي عسكريه,0,0,True,0.055186775,0.94481325
تحبو لبلاد تولي كي اوروبا تولي زبي,1,1,True,0.99416757,0.0058324337
ان شاء الله في الاغواط,0,0,True,0.015500293,0.9844997
السلام عليكم شحال ادير,0,0,True,0.002927041,0.99707294
كندور اعتزاز الجزائر,0,0,True,0.020937402,0.9790626
ياو مرانش نقولو ربراب مليح مي رانا نقولكم القايد راهو يلعب بيكم افطنو,0,0,True,0.29083505,0.709165
مولوديه خاطي 😐,0,0,True,0.34183416,0.6581658
زمان,0,0,True,0.07151443,0.9284856
قيمه التكلفه ارتفعت بهدا القدر لان الحجاره مستورده كوكب اخر,0,0,True,0.006628423,0.9933716
نعرف نتاع الجزار شاكيب رباعتهم وين راحو اصلا ماعندهمش مصداقيه دوليه مشكوك امرهم عدالتهم علاباهم نتاع تيري تيري برك وين حطت,0,0,True,0.22905846,0.77094156
الجديده يعني الانتقام الشعب طرد المجرم بوتسريقه جديده يعني القمع الحديده الشعب حسبنا اله الوكيل,1,1,True,0.46944025,0.5305598
موالفين متقمبيع اله غالب بطها سكت,1,1,True,0.9901876,0.009812415
نحن نرزقهم واياكم ان قتلهم كان خطئا كبيرا,0,0,True,0.0024454924,0.9975545
بامكتنكم توضيح المشكل تواجهونه منتوج كوندور,0,0,True,0.0018724861,0.9981275
لديكم مقر بولايه تيارت,0,0,True,0.0046017594,0.9953982
رساله هامه يالخاوا بالاكو تشرو عليهم خاطرش يلعبوهالكم مايسقطو تولي رخيسه وبالاك الدوله تنحيهالكم تولي املاك الدوله,1,1,True,0.99846387,0.0015361309
مستوي رابعه,1,1,True,0.93212014,0.067879856
انا خاصني تلفاز سمارت تفي يخدم بسيستام اندرويد شحال يدير من فضلكم,0,0,True,0.002008486,0.9979915
نقطه بيع,0,0,True,0.057213403,0.9427866
المغرب هو الاصل والباقي تقليد لا مجال للمقارنه بين الجزائر طووز المخزن الحمد الله,1,0,False,0.085579164,0.91442084
ربي شكون ماتفكرش ميمتو تهلاو في ماتكم متخلش الدنيا تغركم دمعه طاحت 😢تفكرت ميمتي الله يرحم جميع المسلمين,1,1,True,0.81190044,0.18809956
العصابه غرقت الوحل راهي طرش,0,0,True,0.021226963,0.97877306
اله يرحمهم رني نشوف الطريق تقول رالي داكار السرعه التقلق اله يهدني,0,0,True,0.0019455309,0.99805444
الشاويه خيار الناس nمي والله منعرف حرف ولا كلمه من لهجه تاعهم,0,0,True,0.02325599,0.976744
بلاد ميكي الخونه لي شردو حطمو شباب نادي الصنوبر رجال لي خدمت وقفت شباب السجن ينعل دين باباك ياسعيد طحان تحيا ربراب,1,1,True,0.9996069,0.00039309263
اله ينصرك يا استاد هولاء الصعاليك,1,0,False,0.030873735,0.9691263
اكبر سارق تاريخ الجزاءر يسعد ربراب,1,1,True,0.99372584,0.0062741637
حساء خضار دجاج محمرسلطه بالجبنخبزوكعك,0,0,True,0.0031545716,0.9968454
اختك وين هيا,1,1,True,0.99642134,0.0035786629
روحي راهو وجهك كي زبي ياوحد القحبه تقعدي طول عمرك قحبه تف,1,1,True,0.9998398,0.00016021729
وله مارانيش حابسين يا يا حنا,0,1,False,0.5756462,0.42435378
واش,0,1,False,0.37700248,0.6229975
زايده شويه,0,0,True,0.014179544,0.9858205
حسبنا الله كفى اذا كان هذا حقيقه فاقم على الجزاير ماتما يا رجال الدين اين انتم يا ايها العقلاء اين انتم نحن تحت احتلال بوليسي يا رب الجزاير وولادها امانه عندك,0,0,True,0.068365484,0.93163455
تمنقيش,1,0,False,0.34082735,0.65917265
باختصار الجزائر الجديده في حاله مزريه في 201,0,0,True,0.21087238,0.7891276
هنيءا لك ولكل المناضلين الحريه والكرامه🌹,0,0,True,0.09778698,0.90221304
الجزائر فرنسيه فاشهدوا فاشهدوا فاشهدوا,1,0,False,0.06522929,0.9347707
نرجو منك ترسل لنا رقمك الهاتفي واسمك,0,0,True,0.063856065,0.93614393
حمار الدوله,1,1,True,0.99869615,0.0013038516
يامول الصفحه وعلاه ماديرش تغريده اعانه الولايات يعونونه راه شي اله اله رانا جزا,0,0,True,0.0027760814,0.9972239
undefined فريت او ملات,0,0,True,0.088702016,0.911298
nta brouhak ahh lkhanaz kont takhdam sarver fi restaurent tsarbi loubya fret bal bayd ahh tahan hna na3arfouk raya ahh roubi min jit man dawarkom layoun turke fa 20 ahh jayah,1,1,True,0.92276454,0.07723546
منتجات متوفره عندكم,0,0,True,0.018046143,0.98195386
نعبدهم,0,0,True,0.34082735,0.65917265
اثبت الدراسات السكريات والزيتوت بصفه مهدمه لجسم الانسان وتاع ربراب تهديما وشكرا,0,0,True,0.024625728,0.9753743
اتفاقيه افيان كتبت بدماء الشهداء طرف,0,0,True,0.046710264,0.95328975
نعم لقد تواصلت مع عنوان الخدمات الذي بعثتم به,0,0,True,0.007950467,0.9920495
السلام عليكم فريق عمل براند الجزائر,0,0,True,0.0029727619,0.9970272
ايه جوده رانا حاصلين المنتوج الملء بالعيوب,0,0,True,0.0064041275,0.9935959
جيبو السوارد اللي سرقوهم اويحي سلال سلكوهم ابنيو بيهم 20 سبيطار يفضالو اشريو بيهم طائره يفضالو,0,1,False,0.6829669,0.3170331
نيك امك يا القايد,1,1,True,0.9999176,8.237362e-05
الف مبروك اخي حيا الله الاحرار دوله مدنيه ماشي عسكريه,0,0,True,0.0028425732,0.99715745
مطاطيطك,1,0,False,0.34082735,0.65917265
عندك الحق ولي ماعجبوش كلامك يدير لشان الحليب وبلع فمك,1,1,True,0.9641401,0.035859883
مبروك خونا امير لعقوبه لمزيد النجاحات ستصعق النخبه المزعومه,0,0,True,0.0014542962,0.9985457
بقينا توالا جال عنصرين تاع لخرا لي كيفكم,1,1,True,0.8355179,0.16448212
بالبركه عليك خويا amir boukhors amir dz تستاهل كل خير يا الزعيم ربي يحفضك 🇩🇿✌️,0,0,True,0.015990438,0.98400956
هدره الناس مادرنا والو,0,0,True,0.13030982,0.8696902
واله خالعني الطفل,0,0,True,0.06415666,0.93584335
واش درولك مازدا ياحمير درولك حاجه تحرك قيق يابريق,1,1,True,0.77122283,0.22877717
رساله لصاحب الفيديو كنت راجل لوكان ماركش عايش بلاد قتلت الملاين الجزاءرين بما فيهم اجدادك يا خاءن,1,1,True,0.9982064,0.001793623
اله يرحم الي ماتو كله تطبيق القانون بمعني القانون الجميع كاين عندو نفوذ زميل الناس سواسيه التم نقدرو نهدرو,0,0,True,0.015828304,0.9841717
نتا باين تبع ماميدو صبوحه نقوشه هادوك عليها درت هاد لميم,1,1,True,0.97715366,0.022846341
اولا هو ليس اول واحد سجن ثانيا لما خرج ربرابكم لم يكن بدا مسلسل الطرد,0,0,True,0.0041324547,0.99586755
علاه تشتيو تشعلو النار 😐,0,0,True,0.09313577,0.9068642
نيك موك يا مول لاباج,1,1,True,0.9999261,7.390976e-05
روحي قتلي روحك طلقتي راجلك على جال لنتخب ابخي قلبتي لvيستا الله العنك منحطه امير ليزووم ونتي خارج مجال التغطيه حم بوك شحال خلصوك,1,1,True,0.9992588,0.00074118376
vous avez ni tenue ni retenue et encore moins de respect des insultes et de la médisance et autres commérages outranciers est triste tout cet étalage ne vous grandit pas et ne vous honore pas du tout et cela donne une image hideuse de vous ma tekhafou rabi ma hechamtou 3la ardekoum inna allah alaykoum chahid,1,1,True,0.9923614,0.0076385736
ماعندو معني,0,0,True,0.10379074,0.89620924
والله نعزك على هادي غاضتني,0,0,True,0.1724158,0.8275842
البارح قدام محكمه عبان رمضان شعار واحد نتاع الشعب هو جيبولنا السعيد لم يهتف الشعب حاسبو ربراب ولا حداد ولا كونيناف الرساله واضحه من الشعب,0,0,True,0.07560891,0.9243911
الرزق على ربي لكن الانسان لازم يبادر يسعى اذا مكانش حاب يولي غني معك كل الحق تقولو مايتزوجش,0,0,True,0.0019678206,0.99803215
عفي اله عما سلف فهم الشعب ظروفهم صعبه اله عونهم,0,1,False,0.49973652,0.50026345
مرحبا الامر مكن,0,0,True,0.0016746736,0.99832535
وعلاه نورمال ولد فرانسا ولد دزاير المهم عاد يقبض لعصا يخي كي تخلط يجيبو ولاد الشرق,0,1,False,0.848178,0.15182197
روحي ذوبي هداك لكرش ومن بعد تروحي تغني لي جي غني يخي حاله يخي,1,1,True,0.9998234,0.00017660856
الخبر كوندور ترسلش التحديثات لهواتفها تفعل كبري العلامات هاها,0,0,True,0.004746504,0.9952535
احمار اعطولوا ورده اشمها كلاها هكذا يا فريت اوملاط بالبيض,1,1,True,0.41808483,0.58191514
كل واحد ومكتوبو,0,0,True,0.008117895,0.9918821
سرقوا من فلسطين الليمون ونحن نائمون حرقوا نخيل عراقنا الميمون ونحن نائمون طعنوا قلب اليمن الحنون ونحن نائمون انقلبوا على مصر في سكون ونحن نائمون دمرو الشام ولازالوا يدمرون ونحن نائمون فيا امه النيام اخبروني لماذا من كتاب ربكم لاتحفظون سوى قوله,1,1,True,0.9992249,0.0007750988
شهاده تعادل الماستر هي دوره تكوينيه هزيله تاع سمانه حتى تورنوا مابين الاحياء ماتسمحلكش تغطيها راك تتخايل,0,1,False,0.52902704,0.47097296
ليحب تحب تشيع تهدر مولوديه,0,0,True,0.07079831,0.9292017
نتما لفوطيتو تربحو شعر منا حتا تخلاص دنيا ومعا لوقت تحسو بلي درتو صبع لروحكم,1,1,True,0.83812046,0.16187954
يحب يزرع الشوك هده المهمه ديالو هدا العميل,1,1,True,0.9626046,0.037395418
الكوشه وشحال دير,0,0,True,0.06553554,0.93446445
شيء مفتعل صح وين تاكدت بلي الراجل ميحبوش الجزاءر,0,0,True,0.012640288,0.9873597
هاو جاي ماكرون nايه علابالي nياك عندكم 50 حايك nايه كاين سربيناهم nايا مليح هكا تحمرولي وجهي☺️️ قدام ماكرون nنتو,0,0,True,0.0040642833,0.99593574
الاحرار كيما تحركهم بطاقه شواذ كيما لي عندك فاما البيض فيحتوي البروتين,1,1,True,0.97672904,0.023270965
رجاله احرار,0,0,True,0.1703776,0.8296224
انت كنت تمدح بوتفليقه قناتك بما معناه انتخبوا بوتفليقه لايوجد رجل مثله الجزاءر وسقط بوتفليقه وصديقك المقرب منك وها انت تدافع ربراب الم تسال يوما مثلما يتساءل الشعب الثروه يمتلكها الرجل اتي بكل المال الضخم يرث دينارا واحدا ابيه لانه فقيرا اذن الاموال كلها ملك الشعب اخذها البنوك الجزاءريه طريق صديقه الجنرال توفيق,1,0,False,0.24131529,0.7586847
الهم احفظ اخونا واخوتنا مكرونه,0,0,True,0.0033161857,0.99668384
نضن خلي مكالاه نضن الرعيان,0,0,True,0.07293854,0.92706144
عقبال الكثير النجاحات انشاء اله,0,0,True,0.017934266,0.98206574
نعدين دراما تاعكم اقسم باله بكيت بالدمعه,1,1,True,0.99887174,0.0011282563
انت يا زيتوت بريطاني واش دخلك في الجزاير هذه كلمه حق يراد من ورائها باطل لي ما يعرفكش يا زيتوت يحسبك عمر بن عبد العزيز وانت سحليه سامه,1,1,True,0.9985745,0.0014255047
تحيا الاحرار,0,0,True,0.01922269,0.9807773
يا حمار,1,1,True,0.99804866,0.0019513369
كون زدت محمد صلاح,0,1,False,0.4198436,0.5801564
wach kho cava,0,0,True,0.15707481,0.8429252
عندك الحق ولله يتزوج يجيب ذراري منبعد يخليهم يسوفرو,0,0,True,0.017305171,0.9826948
هاد الصفحه ولات خرا خرا طلعو نيفو يا,1,1,True,0.99963844,0.00036156178
الخير سطيف العالي,0,0,True,0.0016641842,0.99833584
انت مقود نتفرج ونسمع هذي البغله دقيقه,1,1,True,0.98413944,0.015860558
شكون انت الفحل يسب فيك وفي امك قدامك مرديتش عليه يرخس وجه المؤخره,1,1,True,0.99996126,3.874302e-05
السفاره الفرنسيه الجزاءر تطلب الخارجيه الجزاءريه توضيحات ومعلومات وحيثيات اعتقال ربراب فهمتوا مزال,0,0,True,0.083681606,0.9163184
واحد رخيص تمشي فيه الجرذان,1,1,True,0.994997,0.0050029755
matoub radiya 3anhoo ❤️,1,0,False,0.14280291,0.8571971
حبيت نسئل اذا عندكم امكنيه البيع بالتقسيط وشكرا,0,0,True,0.0016344907,0.9983655
مازال ماتلاقيتش مع واحد قالي كوندور مليح,0,0,True,0.012175051,0.987825
10 كذابين,1,0,False,0.032283735,0.9677163
لقاو دراوش بزاف الي يامنو عندهم الحق يوعدو بلا مايوفو ✋🏻,0,0,True,0.043531753,0.9564682
rooh nik hatchon yamak ya na9ch nta rak farihaa wahna natnako roh nik mok madbrch alina,1,1,True,0.9999484,5.1617622e-05
الصليح تاع الدزاير كامل راهم يلموه قنوات الزيقو حشاكم مخصكش عشرين كيلو تاع الزرع,1,1,True,0.9936274,0.006372571
حبيت نعرف اذا ممكن بلاك شوفونت غازات شحال تسوى من فضلكم,0,0,True,0.00089365937,0.99910635
مبروك مبروك مبروك مبروك امير ديزاد عبله جونو يسقط حكم مخابرات الجزائر الارهاب الاستعمار الجزائر المحتله من طرف مخابراتها,0,0,True,0.01957036,0.98042965
مرحبا مهتمون بكل الشعب الجزاءري مدن الجزاءر,0,0,True,0.011300464,0.98869956
ملخر عندك حق,0,0,True,0.06684575,0.9331542
لعنه معطوب عليكم ستحل عليكم لعنه معطوب معطوب لن يغفر لكم,1,1,True,0.9873876,0.012612402
ديرو جام مبعد نولي,0,0,True,0.014854833,0.98514515
ياو قوو,1,1,True,0.81079406,0.18920594
80 مليون كون عندي علاه نحرق,0,0,True,0.02592739,0.97407264
خاصني تليفون انسان فقير ومعنديش دراهم باش نشري تيليفون ربي يحفظكم شاء اله واجركم اله,0,0,True,0.003508453,0.99649155
حذاري جماعه بطني بطني,1,1,True,0.899962,0.10003799
تحزيق العواد باب الواد,1,1,True,0.57050294,0.42949706
انا شريت غساله اواني مارس ماكانش هدايا,0,0,True,0.0012098432,0.99879014
الخربشه تدور راسي اتقدم بطلب يسعد ربراب يوقف مشاريعه الجزاءر شمرو سواعدكم يا تقنون النقد الفايسبوك لتاخذوا مكانه,1,1,True,0.9438048,0.0561952
انانشري الطباخه لكن وين العنوان من فضلك ان من وهران,0,0,True,0.0021080242,0.99789196
حداد ربراب كونيناف اويايا والقائمه مفتوحه هاذوا يعتبروا اظافر التنين اما الاجنحه ان كانت عداله ذو مصداقيه سيصلون اليهم,1,1,True,0.98114085,0.018859148
وراك عيش ياحلوف,1,0,False,0.07878566,0.92121434
اكدلي على دوري المنحرفين,1,1,True,0.5620786,0.4379214
سمحلي بصح مش فاهم واش كس خروك منو باه جبت تخمام كي هذا🐫🔪,1,1,True,0.93052864,0.06947136
ربي يحفظك يا استاذ ويسكن امك فسيح جناته هي اولادها احفادها 😉,1,1,True,0.98938155,0.010618448
مشي كبير بزاف مزيه 😂,0,0,True,0.0025418724,0.9974581
الله يسلمك وانت زاده,0,0,True,0.013012421,0.9869876
العصابه الكلاب وصلات حتى الاغتصاب,1,1,True,0.9976682,0.0023317933
محتاجه لافيسال,0,0,True,0.32485312,0.6751469
ونقطاع لاماء,0,0,True,0.32485312,0.6751469
ربنا معاكم يا خو❤️,0,1,False,0.553737,0.44626302
انتاع الشعر رد على مقري يا محترف,1,1,True,0.9973833,0.0026167035
اقتلوهم يتكاثرو,1,0,False,0.32485312,0.6751469
الله يرحم ايام بوتفليقه,0,0,True,0.0059168944,0.9940831
روح نيك مك تفو,1,1,True,0.9999387,6.1273575e-05
الصداره للجزائر برك يا خو خو,0,0,True,0.054944173,0.94505584
نكتها فديدين,1,1,True,0.9974605,0.0025395155
اله يرحمهم جواهر,0,0,True,0.008857303,0.9911427
بوصبع الحمار ضرك يقولك الكورونا والعهده راهي بدايتها ه😜,1,1,True,0.98473257,0.015267432
العز لمثل الشباب العظماء يقومون بتوعيه الشباب,0,0,True,0.025045076,0.9749549
كلام صحيح,0,0,True,0.069635056,0.93036497
عندك ما تعبد هنا,0,0,True,0.024709718,0.9752903
نتا باين ولد عاهره وحاب تشيع قالهالكم بلماضي نحب بعضنا,1,1,True,0.99964345,0.00035655499
طبعا مادمت تخدم اجندتهم فبامكانكهم ان يمنحوك حتى الدكتوراه الفخريه كما فعلت امريكا مع اردوغان لكن في اعينناستبقى مستوى 4ابتدائي لا يفرق بين اومليت والبيض وبزقه على المبردعين الاخرار,1,1,True,0.9955089,0.004491091
حسني راي لطفي راب برك اله فيك خويا لطفي سلام,0,0,True,0.019317089,0.9806829
الله يرحمو هدوك اليمات الله الله,0,0,True,0.0009215635,0.99907845
اعطيني المواصفات تاع هاذي وعرضها وطولها والسعر من فظلكم,0,1,False,0.4257772,0.5742228
بوصبع لي حر حرو لي عبيد عبيد كاين تاريخ,1,1,True,0.9996039,0.00039607286
لعنه الله عليك يا ديوت يا خنزير,1,1,True,0.99982625,0.00017374754
كي شغل نتا راك طير فالغات 🖕🐸 انقرض,1,1,True,0.9482061,0.051793873
مزالكم تنبحو بسببكم رح نولو علمانيين تفوو جهنم باس المصير,1,1,True,0.92005855,0.07994145
علاه فيه سوه في رقبتو,1,1,True,0.7860669,0.21393311
كسكس بالعصبان مع مرق ابيض ولايه جيجل ❤️😘,0,0,True,0.014280613,0.9857194
ايه لازم فاع نولو كيما تسمى لازم نخرجو فلفيزو تاع ختك نسمعو bts وماميدو ونسيبورتيو فريق الصقور,1,1,True,0.9997205,0.00027948618
نسيت باباكم القايد صالح,1,0,False,0.19960028,0.8003997
شاء اله صح العرض,0,0,True,0.028476058,0.97152394
حبينا تبداو بالعصابه ماشي بربراب هذا فيم هندي بركاوكم رانا فايقين بيكم,1,1,True,0.9924038,0.0075961947
حيا الله احرار الجزائر,0,0,True,0.02650959,0.9734904
نتبع بطس مي اقسم عندك الحق 🙂,0,0,True,0.033517957,0.96648204
من نيتك مزال كاين واحد يسيبورتي حيوانات التناطح في ال 20,1,1,True,0.746634,0.253366
يارب اعطينا زلزال 12علا سلم ريشتر نروحو قاع حسبي اله ونعم الوكيل,1,1,True,0.4743223,0.5256777
خاطيك علابالي 🕊️,0,0,True,0.0039721965,0.9960278
تموت بلقنطه,1,1,True,0.8292668,0.17073321
كيما لي قاتلو مانكلش اللحوم انا ناكل صكالوب 🤭🤣,0,0,True,0.08855969,0.9114403
شكون سقسى عليك صار كنت غايب nعلى سلامتك 🤲,0,0,True,0.06631578,0.93368423
اصلك امازيغي,0,1,False,0.40867895,0.59132105
قالك صحافي العجب السنه الرابعه ابتداءي,0,1,False,0.9154894,0.084510624
smhli bsh g3rtha 😢,1,1,True,0.64012283,0.35987717
نطلب من السلطات الجزائريه نطلب من الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الرائيس تاعنا او سب القايد تاعنا ربي يرحمو نطلب من السلطات القبض عليه فوراا قبل فوات الاوان هادا الكلب مطلوب يارب يارب,1,1,True,0.99484587,0.005154133
نورمالمو عندكم فرع معسكر الوان موجوده,0,0,True,0.006488718,0.99351126
مالقري مانيش قبايلي بصح الاغلبيه تع القبايل فايقين يا المبعر العقليه هاذي لي خلاتنا تايهين علابالناش واش رانا نديرو,1,1,True,0.39042392,0.6095761
كذبون اخر العمر,1,1,True,0.9731022,0.026897788
بيضاءزرقاءفضيهذهبيه برتقاليه,0,0,True,0.32485312,0.6751469
ستبوقون رجال نظري ولن تغيره الايام السنين الدجالين ولاغيرهم,0,0,True,0.11369754,0.8863025
ما شاء الله بالتوفيق ان شاء الله,0,0,True,0.002666986,0.997333
اذا ممكن توضحولنا طريقه ضبط الغساله على حسب عسر الماء,0,0,True,0.005084587,0.9949154
باينه بنينه,0,0,True,0.058685474,0.9413145
حاجه شابه راني نهدر عن تجربه,0,0,True,0.013140099,0.9868599
عبله تشفاي مواد منا و4 مواد ملهيك تسريب الباك تاع العام,0,0,True,0.058312044,0.94168794
ماشاء اله بالتوفيق,0,0,True,0.0037023951,0.9962976
فريت مليت بترمتك يا زامل روح عاود اقرا كشف ربي واله جامي شفت فريت مليت بابيض امشي تعطي يا الحبس لبسوك كوستيم عطاولك كوستيم اودي تخلعت وليت متفرقش مليت البيض ملا نقلك البيض هوما قلويا,1,1,True,0.99945635,0.00054365396
نيك مها رحنا السلام,1,1,True,0.98753256,0.012467444
السلام عليكم اخواني جدي غدوه عندو همليه جراحيه مستوي القلب يستبدل الصمام فضلكم تبخلوا بالدعاء بظهر الغيب ربي يحفظكم,0,0,True,0.08020584,0.91979414
روحو تقودو بلاد سياره ولات مشكل من بوتفليقه العطاي,1,1,True,0.99083686,0.009163141
لا فرق بين عربي ولا اعجمي الا بالتقوى تفو عليكم راح نبقو هاكا في هاذي عقليه امازيغي عربي شاوي عيشو وخدمو هاذي ثقافه زرعها مستعمر فينا سواء من ناحيه حدود ويلا من ناحيه اصل علا ذيك نصيحه ليا وليكم ارجعو طريق صحيح,1,1,True,0.8785715,0.12142849
وش راه يصرا علاه تسبوا في بعضاكم 😶,0,1,False,0.39440063,0.6055994
نفشل كي نسمعك تقول الاحرار نتا ترمتك مزال محرتهاش الزب,1,1,True,0.99310195,0.0068980455
😑👎,1,0,False,0.34082735,0.65917265
ou ya3tihh sahték ya chikour abla,0,1,False,0.9737526,0.026247382
نورمال شيخ ضرب بقوه والحمد اله يحصل لنا شيء كنت قاعد زلزال راك شايف 🤣😂,0,0,True,0.087040596,0.9129594
