feature,coefficient,abs_coefficient
صغيره,1.1224543585719862,1.1224543585719862
صحا,1.122345530560937,1.122345530560937
الفسق,1.1219764790712317,1.1219764790712317
مستقله,1.1217833597119826,1.1217833597119826
الثلج,1.1207089284732936,1.1207089284732936
يا اخي,-1.1200088505101378,1.1200088505101378
الا باله,-1.119782428822472,1.119782428822472
امربكا,-1.1193826815582688,1.1193826815582688
مكانو,1.1193243080429494,1.1193243080429494
تطهير,1.119027351128061,1.119027351128061
جه,1.1188454501202012,1.1188454501202012
من زمان,1.1184818924799391,1.1184818924799391
الحقد,-1.1181683143410117,1.1181683143410117
فخامه الشعب,-1.1176050300008487,1.1176050300008487
الطرف,-1.1174370631912096,1.1174370631912096
تفو عليكم,1.1170657973554288,1.1170657973554288
راك غالط,1.1168667968619066,1.1168667968619066
ردوا,1.1167375724046062,1.1167375724046062
وقت الارهاب,-1.1165962285496092,1.1165962285496092
الدوله العثمانيه,-1.1163739849396106,1.1163739849396106
ترى,1.116298302635989,1.116298302635989
الدماء,1.1159754371759345,1.1159754371759345
خويا ربي,-1.1159309794132097,1.1159309794132097
حياك اله,-1.11531649727835,1.11531649727835
frites,1.1150233518330523,1.1150233518330523
روح دير,1.114710581229545,1.114710581229545
يخدم,-1.1145663715386915,1.1145663715386915
وكذلك,1.114403556520188,1.114403556520188
يقاطع,-1.1142233287671486,1.1142233287671486
ولايات,1.1138277372355632,1.1138277372355632
اتكلم,-1.113613688243844,1.113613688243844
قول,-1.1132174409437066,1.1132174409437066
كره منك,1.1128661275852694,1.1128661275852694
يقول,-1.1120762034286076,1.1120762034286076
صابك,-1.111939711743715,1.111939711743715
يامن صابك,-1.111939711743715,1.111939711743715
اله واله,1.1116207011554644,1.1116207011554644
لاريني,-1.1115661404510244,1.1115661404510244
باش كي,1.111412724332146,1.111412724332146
لتونس,-1.111064483191414,1.111064483191414
بالفعل,1.1106715280871358,1.1106715280871358
الفكري,1.109639592981151,1.109639592981151
في تاريخ,1.1092804143057762,1.1092804143057762
في بجايه,1.1089149062536514,1.1089149062536514
يطلق,-1.1086778348610202,1.1086778348610202
حلال,-1.1083412927886447,1.1083412927886447
الله احرار,-1.108301033258349,1.108301033258349
مخو,1.1081729594796395,1.1081729594796395
matoub,-1.1079038644134371,1.1079038644134371
مع بعض,-1.1078859712418945,1.1078859712418945
جي,-1.1077351751569486,1.1077351751569486
صمت,1.1073851602763733,1.1073851602763733
دم,1.1067863780745824,1.1067863780745824
داعي,-1.1065927564685214,1.1065927564685214
سواء,1.1058079706684327,1.1058079706684327
مصداقيه,1.1056648067550205,1.1056648067550205
الكلاب تنبح,1.1056136736634405,1.1056136736634405
الامر مستحيلا,1.1043846046889803,1.1043846046889803
كلبك يتبعك,1.104281401275269,1.104281401275269
تعبك,1.1039998639442765,1.1039998639442765
الحق بصح,1.1037844363507423,1.1037844363507423
تاحم,1.1030864301840355,1.1030864301840355
جبري,1.1030354818672845,1.1030354818672845
الثروه,1.1025457472584417,1.1025457472584417
حال,1.102351187907784,1.102351187907784
راحو,1.1021010575683994,1.1021010575683994
اله العظيم,-1.1016563834704165,1.1016563834704165
قليل لي,1.1015888990578508,1.1015888990578508
وتقول,1.1014685329531044,1.1014685329531044
يهمها,-1.1014658278040572,1.1014658278040572
يدور,1.101353035690738,1.101353035690738
باجه,-1.1011329151007132,1.1011329151007132
شحال بنين,-1.1011182791355651,1.1011182791355651
منتوجكم,-1.100916492240116,1.100916492240116
فيه,1.1008231208840822,1.1008231208840822
اﻻ,-1.1008067070438767,1.1008067070438767
ازول,-1.1001528032965748,1.1001528032965748
يلحقوا,-1.0997651066530099,1.0997651066530099
je,-1.09947613361823,1.09947613361823
في القمه,-1.0994745750232677,1.0994745750232677
تنوفيق,1.098935179395905,1.098935179395905
نتوما تاني,-1.0985958152978006,1.0985958152978006
ايضا,-1.098484745149539,1.098484745149539
خريج,-1.0978462823414992,1.0978462823414992
الارهابيين,-1.097230083158147,1.097230083158147
ساركازم,-1.097153249021135,1.097153249021135
اندهش,1.0965297676569268,1.0965297676569268
نشجع مولوديه,-1.0964259756566026,1.0964259756566026
نفرضو,1.0961149724671175,1.0961149724671175
ارجوكم,-1.095997449280772,1.095997449280772
نقعد,1.0957719540925805,1.0957719540925805
هي,-1.095440359972274,1.095440359972274
خاطني,-1.0951118563630469,1.0951118563630469
داير حاله,1.0946730141254197,1.0946730141254197
بالله,1.0946547232747248,1.0946547232747248
مربي,1.094564611282445,1.094564611282445
دولار,1.0945204473102452,1.0945204473102452
المثل,-1.0944851096082506,1.0944851096082506
ولايه جيجل,-1.0940693835727215,1.0940693835727215
شكون قال,-1.0939167544268134,1.0939167544268134
ديجا,1.0935526007149354,1.0935526007149354
مكاش منها,1.0934268315328342,1.0934268315328342
مت,1.0933851513626611,1.0933851513626611
نورمي,1.0926896756231077,1.0926896756231077
استاذ امير,-1.0924333600600942,1.0924333600600942
مليح مليح,1.0917822515182802,1.0917822515182802
يترشح,-1.0915217208660846,1.0915217208660846
مباشر,-1.0914987523186934,1.0914987523186934
عاشت,1.090667700357265,1.090667700357265
جماعه تعبد,1.0903961009197765,1.0903961009197765
كثيرا,-1.0902008450823906,1.0902008450823906
تقلق,-1.0898234662782764,1.0898234662782764
اتق,-1.0893673835635715,1.0893673835635715
هي لي,1.089023254585658,1.089023254585658
باقي الولايات,1.0887822602878843,1.0887822602878843
الناس,1.0879887189770525,1.0879887189770525
على نعمه,-1.087801903908226,1.087801903908226
الاصلي,-1.087693111045204,1.087693111045204
حبيت تقول,1.087636966194788,1.087636966194788
حبيتو,-1.0871548489481986,1.0871548489481986
مفهمتش علاه,1.087108403287143,1.087108403287143
ضرك,-1.0869303776934673,1.0869303776934673
تعبر,1.0862647554832972,1.0862647554832972
كوكب اليابان,-1.0860502852331313,1.0860502852331313
نفرح,-1.085591717875963,1.085591717875963
اتصل,-1.0849667797676075,1.0849667797676075
يرحم,1.0847121600976135,1.0847121600976135
201,1.084628566118197,1.084628566118197
انت لست,-1.0842319035653396,1.0842319035653396
يا نقش,1.0841774535627124,1.0841774535627124
صحتك,1.0839559816387423,1.0839559816387423
سولكينغ,-1.0832887056235982,1.0832887056235982
اعداء,-1.0831006953808726,1.0831006953808726
في الدين,-1.0830698942211647,1.0830698942211647
تنتمي,-1.0828906533587055,1.0828906533587055
هتلر,-1.082616909668766,1.082616909668766
يعلم,1.0824616359590087,1.0824616359590087
الى الله,-1.082413937731172,1.082413937731172
يا حمار,1.0820569880938498,1.0820569880938498
رايتم,-1.0818533794953198,1.0818533794953198
وحدو سكن,1.081793926738378,1.081793926738378
ايسكوبار مليح,1.081793926738378,1.081793926738378
مليح لي,1.081793926738378,1.081793926738378
كولومبيا,1.081793926738378,1.081793926738378
ايسكوبار وحدو,1.081793926738378,1.081793926738378
نص كولومبيا,1.081793926738378,1.081793926738378
seqsi,-1.081612040201828,1.081612040201828
ياهذا,1.08133365338712,1.08133365338712
امير اشرف,1.0812203862166028,1.0812203862166028
ntouma,1.0801226196435116,1.0801226196435116
دورونج,-1.0799905933667497,1.0799905933667497
قبائلي,1.0796709153377908,1.0796709153377908
تجار,1.0794527559226268,1.0794527559226268
وزبي,1.0793711802525392,1.0793711802525392
بذات,1.079244676570814,1.079244676570814
هو لي,1.0790823621578676,1.0790823621578676
ان اكون,1.0789019215750237,1.0789019215750237
طبخ,-1.0787221423841784,1.0787221423841784
بينكم,-1.0787083162857274,1.0787083162857274
صغير,-1.0785935702623968,1.0785935702623968
راه عايش,1.0785364764762557,1.0785364764762557
يا بغل,1.078259112774182,1.078259112774182
المرحوم,1.0764916778781848,1.0764916778781848
بيدك,-1.0762999839599883,1.0762999839599883
كليتي,1.0760756308662354,1.0760756308662354
على الله,-1.0754309209511332,1.0754309209511332
20 سنه,1.0752637688268813,1.0752637688268813
شارون,1.0750205987001087,1.0750205987001087
فيهم ربي,-1.0745511728632517,1.0745511728632517
موالف,-1.0744640907560417,1.0744640907560417
عايشين,1.0743277874109203,1.0743277874109203
فقراء,1.0741341605322035,1.0741341605322035
190,-1.0740365610648737,1.0740365610648737
رام,-1.0735348052557812,1.0735348052557812
يجيبو,-1.073417786168024,1.073417786168024
فاهمه,-1.0733819660110773,1.0733819660110773
قتلتونا,1.07329748314315,1.07329748314315
الغسيل,-1.072974939006524,1.072974939006524
اله الغسيل,-1.0729015429603614,1.0729015429603614
سامسونق,-1.072451132047319,1.072451132047319
جسر,-1.072364075237303,1.072364075237303
وشعب,-1.0722098608406396,1.0722098608406396
الدار,-1.0720635489946793,1.0720635489946793
يديهم,1.0720429029230936,1.0720429029230936
والارض,1.0716290687493168,1.0716290687493168
ديدين,-1.0713374350414708,1.0713374350414708
صديق,-1.0709235686934448,1.0709235686934448
تلقي,-1.070601936831311,1.070601936831311
يخليكم,-1.070393026009004,1.070393026009004
طريقه,-1.069605160365928,1.069605160365928
شبه,-1.069236741376051,1.069236741376051
معنين,-1.0691310203750435,1.0691310203750435
ايجيب,-1.069123943862549,1.069123943862549
بك,-1.0687254782200069,1.0687254782200069
شوف نتا,1.0686991545608804,1.0686991545608804
تنهب,-1.0684383733858935,1.0684383733858935
حاسب,1.068203607255183,1.068203607255183
اختفاء,1.0677461450303734,1.0677461450303734
الفيس,-1.0673328298001736,1.0673328298001736
كبير يا,1.0660164172936513,1.0660164172936513
الكبار,1.0654890462660898,1.0654890462660898
نيفو تاعك,1.0652431965033167,1.0652431965033167
غاضهم,-1.0651976842646482,1.0651976842646482
يقال,1.0650855988361025,1.0650855988361025
والدوله,-1.0649266158750432,1.0649266158750432
حركه المرور,-1.0646260635256628,1.0646260635256628
وخلاص,-1.0644664061694546,1.0644664061694546
ولى,1.0641756397497433,1.0641756397497433
قريت,-1.063912587057813,1.063912587057813
سبق,-1.0637750774056935,1.0637750774056935
كندور,-1.0635802727538668,1.0635802727538668
kima nta,1.0635298780556648,1.0635298780556648
تحظر,-1.0631569320790146,1.0631569320790146
قستها فرار,-1.0630586644953872,1.0630586644953872
الاخري,1.0629751308610762,1.0629751308610762
قلبها,-1.062406324425899,1.062406324425899
نرزقهم,-1.0624029223011764,1.0624029223011764
ولد القحبه,1.062127368876957,1.062127368876957
يشافيك,-1.0620932597358423,1.0620932597358423
يتحكم,-1.0616274246335125,1.0616274246335125
يسكنو,1.0610955941004752,1.0610955941004752
ربراب كان,1.0605962995927058,1.0605962995927058
يطيح,1.0605422018390906,1.0605422018390906
عرب,1.0602234970227946,1.0602234970227946
والنجاح,-1.0600636387638276,1.0600636387638276
اعتذر,-1.059927629017926,1.059927629017926
معاك يا,-1.0589549904163038,1.0589549904163038
عين,1.058446581816848,1.058446581816848
فرص,1.0584276454628478,1.0584276454628478
جهه,1.0581725723878928,1.0581725723878928
نيكوهم,1.0573181914717649,1.0573181914717649
ربراب في,1.0568926992599699,1.0568926992599699
الباك,-1.0566200472462035,1.0566200472462035
يوفر,-1.0564988481744588,1.0564988481744588
الو وينك,-1.056295674690001,1.056295674690001
لكل الاحرار,-1.0562539379880507,1.0562539379880507
واليوم,-1.055965449096131,1.055965449096131
المعارضين,1.0555644782936109,1.0555644782936109
يسمى,-1.0553204812255108,1.0553204812255108
سبحان الله,1.0548164842657828,1.0548164842657828
سبحان,1.0548164842657828,1.0548164842657828
احكيلنا,1.0546336110254497,1.0546336110254497
لي راهي,1.054576092341799,1.054576092341799
راتب,1.0545454023258691,1.0545454023258691
معطوبي,1.0536508362326,1.0536508362326
معطوبي الجيش,1.0536508362326,1.0536508362326
الادق,1.0536223653764871,1.0536223653764871
اله يرحم,-1.0535234755724945,1.0535234755724945
rajel,1.0533505773224092,1.0533505773224092
جره,-1.0529560312692834,1.0529560312692834
نيك عمري,1.052585530120281,1.052585530120281
تيزي,1.051890391692687,1.051890391692687
وزو,1.051890391692687,1.051890391692687
تيزي وزو,1.051890391692687,1.051890391692687
القبه,-1.051324008508644,1.051324008508644
راه,1.050913068306374,1.050913068306374
dzayer,1.0503787527823463,1.0503787527823463
امور,1.050194190071982,1.050194190071982
يرزق,-1.0500593800826374,1.0500593800826374
ايسكوبار,1.0497530364856298,1.0497530364856298
متزيدش,-1.049664896057279,1.049664896057279
تنشر,1.049543396759909,1.049543396759909
بطبيعه الحال,1.0491849789410048,1.0491849789410048
بطبيعه,1.0491849789410048,1.0491849789410048
راهم,1.048951869020509,1.048951869020509
دي زاد,-1.0489312990652728,1.0489312990652728
المهم,-1.0485203345389316,1.0485203345389316
بعضاهم,-1.0478223252836885,1.0478223252836885
يخلف,1.0477984744417783,1.0477984744417783
تعتبر,-1.0476940856839103,1.0476940856839103
تسقط المافيا,-1.0473357805666235,1.0473357805666235
مواقف,-1.0472256218303977,1.0472256218303977
انش,-1.0471501045316813,1.0471501045316813
ماتشريشزيتربراب,-1.046943717351204,1.046943717351204
حافله,-1.0467849098280846,1.0467849098280846
واقفين,1.0467655343897138,1.0467655343897138
الحنون,1.0466735871451935,1.0466735871451935
مكش,-1.0465223894346665,1.0465223894346665
التكنولوجيا,-1.0461265728210853,1.0461265728210853
يرحم روح,1.0460259298895098,1.0460259298895098
يقضي,-1.0458036676198583,1.0458036676198583
السخانه,1.045148793574199,1.045148793574199
حبيبنا,1.0448963459223852,1.0448963459223852
توظيف,1.0439149488366193,1.0439149488366193
يا الرب,1.043622443141912,1.043622443141912
الجديده نتاع,1.0435233135639612,1.0435233135639612
البشر,-1.0423665713768646,1.0423665713768646
صل,-1.0418454568523836,1.0418454568523836
دراسه,-1.041730259771847,1.041730259771847
حقا,1.0416225917836468,1.0416225917836468
تعالى,-1.0410771983718545,1.0410771983718545
اتقي اله,-1.0410617154492312,1.0410617154492312
زلزال بقوه,-1.0408319590616246,1.0408319590616246
الكفر,-1.0405112382194281,1.0405112382194281
وكلاب,1.0402887379498076,1.0402887379498076
المدنيه,1.0400894500801579,1.0400894500801579
اشخاص,1.0397392930373788,1.0397392930373788
كنز,1.039250434933512,1.039250434933512
لرجال,1.0391393849826456,1.0391393849826456
كيما هاك,-1.0390383384540969,1.0390383384540969
تستطيع,-1.0387026462202371,1.0387026462202371
الحساب,-1.0382763213192623,1.0382763213192623
غدا,-1.0382714091793943,1.0382714091793943
واحنا,-1.0382066653051483,1.0382066653051483
دج,1.038087173357673,1.038087173357673
صابو,-1.0380067470988128,1.0380067470988128
رديتو,1.0370988992365873,1.0370988992365873
راءع,-1.0369151519567157,1.0369151519567157
خو,-1.0366094991050927,1.0366094991050927
اغلب,-1.0364187255108273,1.0364187255108273
الحكم,1.0363798689054884,1.0363798689054884
نتوما تعبدو,1.0360143331303073,1.0360143331303073
يرحمك يا,-1.035621745146741,1.035621745146741
العنصريه,1.0355224187666023,1.0355224187666023
تصفيه,-1.0352117760081068,1.0352117760081068
الكهرومنزليه,-1.035102181899185,1.035102181899185
من 190,-1.0341293992636813,1.0341293992636813
تحت شعار,-1.0336283481263298,1.0336283481263298
ماتو,-1.0332835630206574,1.0332835630206574
على العصابه,1.033238469885571,1.033238469885571
يتغير,-1.03280997634594,1.03280997634594
موته,1.0327866101737913,1.0327866101737913
comme ça,1.032710399750216,1.032710399750216
بخصوص,-1.032645124751303,1.032645124751303
النيك,1.0320855335322279,1.0320855335322279
حاجه فور,-1.0317848741766864,1.0317848741766864
يجعل,-1.029924133526423,1.029924133526423
لاباج,1.0298654179398277,1.0298654179398277
اخذت,-1.029556957606737,1.029556957606737
ktar,1.0293561152697326,1.0293561152697326
مناصب شغل,1.0284957350146382,1.0284957350146382
الهند,1.0283267369782267,1.0283267369782267
40,-1.028170026325745,1.028170026325745
عنوان,-1.0275184809614364,1.0275184809614364
فالحبس,-1.0274158878928374,1.0274158878928374
ولو,1.0272792176273011,1.0272792176273011
العاءله,-1.0270876955848067,1.0270876955848067
شباب,1.0270024089682834,1.0270024089682834
الدنيا فانيه,-1.0265158451425391,1.0265158451425391
فانيه,-1.0265158451425391,1.0265158451425391
مريح,-1.0260411452025409,1.0260411452025409
قاصر,1.0251823341460695,1.0251823341460695
نسا,1.0251424219539886,1.0251424219539886
49,1.0249173715288833,1.0249173715288833
ذيك,1.0248413786771202,1.0248413786771202
li,1.0247620832300988,1.0247620832300988
انا شاوي,1.0239699866962806,1.0239699866962806
الخطه,-1.0238906433211887,1.0238906433211887
نعرفو,1.023624450694994,1.023624450694994
كغ,-1.0231258191948955,1.0231258191948955
ويسكنه,-1.023036574716766,1.023036574716766
ازمه,-1.0227429536355448,1.0227429536355448
استهزاء,-1.0226642226057279,1.0226642226057279
سوق,1.0225494307044005,1.0225494307044005
شكرا لكم,-1.0224460223929515,1.0224460223929515
تبحث,-1.0224265899241136,1.0224265899241136
diro,1.0221342740424098,1.0221342740424098
بالعقل,1.0218329705688478,1.0218329705688478
هاديك,1.021437789667079,1.021437789667079
hado,-1.021305491862068,1.021305491862068
كل شئ,-1.0211638879313114,1.0211638879313114
تخرج من,1.0207892124208389,1.0207892124208389
يروح,-1.020115817398315,1.020115817398315
حقي,-1.0199391483903069,1.0199391483903069
والبيض,1.0196690380301043,1.0196690380301043
نحو,1.0196633804426807,1.0196633804426807
تاعه,-1.0194300019554625,1.0194300019554625
حروب,-1.0183292821645982,1.0183292821645982
بالبركه عليك,-1.017956247546149,1.017956247546149
ويبارك,-1.0178970352811982,1.0178970352811982
زوافي,1.017617222491351,1.017617222491351
اضعاف,-1.0172801035149028,1.0172801035149028
التحيه,-1.0171615950640822,1.0171615950640822
ترميم,-1.0171600907658536,1.0171600907658536
وديما عقابهم,-1.017037287243371,1.017037287243371
وديما,-1.017037287243371,1.017037287243371
بالضبط,-1.016925263430364,1.016925263430364
يرحمك,-1.016467201209697,1.016467201209697
احب,-1.0164269948389677,1.0164269948389677
ومازلت,1.016175561379368,1.016175561379368
مانيش قبايلي,1.0159671497601304,1.0159671497601304
نشرت,-1.015929130093686,1.015929130093686
ربي سبحانو,-1.0157940381633388,1.0157940381633388
روحك الشعب,1.015408874903202,1.015408874903202
نميلو,-1.0153526259039367,1.0153526259039367
روحوا,-1.0153401892015983,1.0153401892015983
عاجلا,1.0150917393009777,1.0150917393009777
انا والله,-1.0147090436499027,1.0147090436499027
وكره من,-1.0146437775923827,1.0146437775923827
اولادنا,1.0145523516964756,1.0145523516964756
مكانش,-1.0140940856993688,1.0140940856993688
اشباه,1.013972688950365,1.013972688950365
الله ونعم,1.012998394460135,1.012998394460135
والحمد له,-1.0119164224328654,1.0119164224328654
تبدل,-1.0117724365625471,1.0117724365625471
بلي,-1.0111811032963873,1.0111811032963873
تشكمو,1.0110869861321456,1.0110869861321456
جميل,1.0109378881413333,1.0109378881413333
يمكنك,-1.0105137533228112,1.0105137533228112
الجزائري,-1.0100765995994847,1.0100765995994847
مزالكم,1.0100688348898437,1.0100688348898437
يقراو,1.0096362271180956,1.0096362271180956
الرجال,1.0096276009814424,1.0096276009814424
الخطاب,-1.0094826282421265,1.0094826282421265
جاتو,-1.0093697571144276,1.0093697571144276
تبارك الله,-1.0093159497629383,1.0093159497629383
يسخر قوم,-1.0090777967606606,1.0090777967606606
يسخر,-1.0090777967606606,1.0090777967606606
منهن,-1.0090777967606606,1.0090777967606606
روحي تعطي,1.0087743064450272,1.0087743064450272
saha,-1.0086605797908612,1.0086605797908612
نشوف في,1.008270407061101,1.008270407061101
ta3,1.0082552376460028,1.0082552376460028
مزال,1.008008038072625,1.008008038072625
اخواننا في,-1.0074302820448642,1.0074302820448642
في الخارج,-1.0066597163419915,1.0066597163419915
دورو,-1.0064002197532105,1.0064002197532105
الحذر,-1.005857574979778,1.005857574979778
الثكنات,-1.0057942107974875,1.0057942107974875
تجويع,-1.005182273960097,1.005182273960097
اشرف منك,1.0047779542763058,1.0047779542763058
يشفيك,-1.0047623922684117,1.0047623922684117
كاش حاجه,1.0047621412936452,1.0047621412936452
ينصر الحق,-1.0042468692219566,1.0042468692219566
حساء,-1.0042022986004921,1.0042022986004921
زبده,-1.0041597977288692,1.0041597977288692
انتوما تقدرو,-1.0040251668036206,1.0040251668036206
تصلح عندنا,-1.0040251668036206,1.0040251668036206
تستغلوها,-1.0040251668036206,1.0040251668036206
مع الشعب,1.0038094255681755,1.0038094255681755
كانت,-1.0037659014418425,1.0037659014418425
هدر,1.0037179665818374,1.0037179665818374
اصحابه,-1.003701735496712,1.003701735496712
حراك,-1.0035701319894594,1.0035701319894594
ظالم,-1.0031518724894464,1.0031518724894464
مشاريع,1.0024774297035883,1.0024774297035883
الاساس,-1.0016806330218901,1.0016806330218901
غلطت,-1.0015073911697945,1.0015073911697945
ذوي الحقوق,-1.0011663405154505,1.0011663405154505
تحيه كبيره,-1.0008413732668497,1.0008413732668497
من النجاح,-1.0002222348693783,1.0002222348693783
من اجل,1.0001498419910082,1.0001498419910082
لا توجد,1.0001328884787735,1.0001328884787735
ان لم,-0.9999200498835455,0.9999200498835455
وتقدير,-0.9998891788394142,0.9998891788394142
عباس,0.99973494922734,0.99973494922734
خلوه,-0.9995611105085812,0.9995611105085812
اذ,0.9993785685146134,0.9993785685146134
ودعم,0.9989153735247699,0.9989153735247699
ياا,-0.9984285149555161,0.9984285149555161
غني,-0.9976061251873668,0.9976061251873668
الان,-0.9975715634150107,0.9975715634150107
الباطل,0.9975378122973027,0.9975378122973027
مبروك على,-0.9965206680613238,0.9965206680613238
تحلبت,0.9963243418589288,0.9963243418589288
من عندهم,0.9963096776352861,0.9963096776352861
اغلبهم,0.9961123532897,0.9961123532897
وحتي,0.9960568941684322,0.9960568941684322
يبيع السكر,-0.9960055385418791,0.9960055385418791
معاها,-0.9955793020036344,0.9955793020036344
ابناء,-0.9951818500046326,0.9951818500046326
البيضاء,0.994554096746667,0.994554096746667
قبله,0.9945360765061826,0.9945360765061826
الهدايا,-0.9944308897706261,0.9944308897706261
اله غسيل,-0.994257013342786,0.994257013342786
سي,0.9926658170411274,0.9926658170411274
حراق,-0.9926026260056359,0.9926026260056359
فورا,0.992373270144105,0.992373270144105
فاسيليتي,-0.9919453287750288,0.9919453287750288
ثمن السردين,-0.991904735921146,0.991904735921146
مجتهد,-0.9918893814679498,0.9918893814679498
اكيد,-0.9916044847199437,0.9916044847199437
ان كل,0.9915286064100959,0.9915286064100959
اكرمكم اله,0.9914498267362036,0.9914498267362036
دون,-0.99110603112697,0.99110603112697
المحلات,-0.9907192009835392,0.9907192009835392
البرقوق,-0.990278261512324,0.990278261512324
لاجل,0.9902656302544511,0.9902656302544511
كيلو,-0.9899360936489608,0.9899360936489608
يكتب,-0.9891471762929047,0.9891471762929047
الا الله,0.9886601829951408,0.9886601829951408
لحلو,-0.9884846083217611,0.9884846083217611
بارك الله,-0.9880745932275167,0.9880745932275167
كوندور كاش,-0.9878800055200235,0.9878800055200235
تاوعك,-0.9871479996001201,0.9871479996001201
خرانسا,0.9870042758951162,0.9870042758951162
جهويه,-0.98698729609548,0.98698729609548
هاذيك,-0.9868977038560595,0.9868977038560595
كلغ,-0.9866102768655763,0.9866102768655763
كومنتار,0.9859034804835898,0.9859034804835898
عندوا,0.9856939680452298,0.9856939680452298
تاع زبي,0.9848649059690856,0.9848649059690856
دارها,-0.9839692696564721,0.9839692696564721
عسول,0.9837498690539396,0.9837498690539396
يا وجه,0.9835112161273657,0.9835112161273657
جبنه,-0.9832964627659052,0.9832964627659052
قتلو,-0.9826280251555766,0.9826280251555766
اوليدك,0.9823451204701492,0.9823451204701492
الماء,0.9823134856391434,0.9823134856391434
عاليه,0.9821723356953982,0.9821723356953982
وربراب وحداد,0.9819611166772749,0.9819611166772749
الجزائر الجديده,-0.981034432954136,0.981034432954136
الشعب الجزاءري,-0.980904309081997,0.980904309081997
على خاطر,0.9807647881256413,0.9807647881256413
المسلمون,-0.9806477363100385,0.9806477363100385
مليحه,-0.9804969395969946,0.9804969395969946
تحكي عليه,-0.9804043931812959,0.9804043931812959
ولا حتي,-0.9802206286254416,0.9802206286254416
اشاء,-0.9800551213328961,0.9800551213328961
مؤسف,-0.980011775101656,0.980011775101656
مكيف,-0.9799512821548433,0.9799512821548433
تصل,0.9792906904374702,0.9792906904374702
نسال اله,-0.9790831450069692,0.9790831450069692
رضي اله,-0.9788727153319867,0.9788727153319867
تروح,0.9782053108859924,0.9782053108859924
طول,0.9780997880738366,0.9780997880738366
عيش,0.9776480887184548,0.9776480887184548
الورم,0.9770949007512623,0.9770949007512623
المر,0.9767920046255176,0.9767920046255176
فليس,0.9765459816366792,0.9765459816366792
سوريا,0.976380159872042,0.976380159872042
اصلك,0.9763346475192848,0.9763346475192848
الحمار,0.9763095586595557,0.9763095586595557
حسناتك,0.9759237376217007,0.9759237376217007
ربراب ولا,-0.9755650432718815,0.9755650432718815
الوجه,0.9745383507504228,0.9745383507504228
زيدلهم,-0.9744402292147153,0.9744402292147153
لازم,0.9743796730195611,0.9743796730195611
قريب,0.9739223594130376,0.9739223594130376
الجهاز تاعك,0.9738434117430792,0.9738434117430792
اقرا,0.9737192743622696,0.9737192743622696
يدافع على,-0.9733375720216084,0.9733375720216084
امين امين,-0.9732176548125274,0.9732176548125274
تنحاو,-0.9724717678978091,0.9724717678978091
الانسياق,-0.9723632299859165,0.9723632299859165
طيله,0.9720101225160712,0.9720101225160712
au,0.9719749788717771,0.9719749788717771
سلام,-0.9718258972510231,0.9718258972510231
باتم معنى,0.9716964207016627,0.9716964207016627
معنى الكلمه,0.9716964207016627,0.9716964207016627
من نيتك,0.970953698308876,0.970953698308876
يهدي ماخلق,-0.97081123925562,0.97081123925562
ماخلق,-0.97081123925562,0.97081123925562
ta3 mok,0.9706770448121774,0.9706770448121774
دايرين كي,0.9706239585381672,0.9706239585381672
باك,-0.9704826964177561,0.9704826964177561
يخليك,-0.9697395200851554,0.9697395200851554
ربراب ياو,0.9693557390048215,0.9693557390048215
عليكم,-0.9692188854968559,0.9692188854968559
انا شريت,-0.9689227666258547,0.9689227666258547
تبيعو,-0.9684894783896062,0.9684894783896062
منتوجات مسعد,0.9678717634944997,0.9678717634944997
تشرو المنتوجات,0.9678717634944997,0.9678717634944997
وزيت لورد,0.9678717634944997,0.9678717634944997
البديل منتوجات,0.9678717634944997,0.9678717634944997
ديغول,0.9677716428694627,0.9677716428694627
ولاد الحركي,0.9677192974021249,0.9677192974021249
المصابين,-0.9676828425974016,0.9676828425974016
وش قودك,0.9665285638668576,0.9665285638668576
تاثير,-0.965779218925564,0.965779218925564
كاش ما,0.9650165791711444,0.9650165791711444
الغاليه,0.9649852212279915,0.9649852212279915
jus orange,-0.9646951808065581,0.9646951808065581
العزيزه,-0.9640757132441339,0.9640757132441339
تاعو,-0.9640661364528985,0.9640661364528985
الصحه,-0.9640312000222719,0.9640312000222719
وسلم,-0.9639795822675081,0.9639795822675081
هاذه,-0.9635276968905975,0.9635276968905975
شيء اسمه,0.9632667759958377,0.9632667759958377
يفرق,0.9630038835784496,0.9630038835784496
داوه,-0.9628421623274437,0.9628421623274437
ني,0.9628077109663763,0.9628077109663763
البلاء,-0.9622799687187371,0.9622799687187371
الزرقاء,0.9622250471681908,0.9622250471681908
الادمين لي,0.9618559808633058,0.9618559808633058
عرفو,0.9612141728945572,0.9612141728945572
lik,0.9608991267670799,0.9608991267670799
كلنا,-0.9608963120825866,0.9608963120825866
كي ربي,0.9608920942222821,0.9608920942222821
القلب,-0.9607360592356858,0.9607360592356858
ينفع,-0.9603388279314745,0.9603388279314745
بسبب,0.9601353871760658,0.9601353871760658
عند,0.9598179488743164,0.9598179488743164
ترجعو,0.9595078786846468,0.9595078786846468
لاكوست,-0.959327997123079,0.959327997123079
شهيه,-0.958892443003853,0.958892443003853
الدمار,0.9588188750773027,0.9588188750773027
وان,0.958491361549441,0.958491361549441
امين يا,-0.958408176167953,0.958408176167953
الاجره,0.9583136338301427,0.9583136338301427
المناطق,-0.9582651587464177,0.9582651587464177
