feature,coefficient,abs_coefficient
الخروج الحاكم,-1.2710916680151092,1.2710916680151092
علابالي ربي,-1.2697351731230453,1.2697351731230453
فرحه,-1.2687727554880295,1.2687727554880295
ختيتو,-1.2685044309158353,1.2685044309158353
النشر,-1.2682154464574764,1.2682154464574764
يجري,1.268069029743383,1.268069029743383
انجب,-1.2672940237299066,1.2672940237299066
بالامس,-1.2668310236639135,1.2668310236639135
سبق,-1.265868714581558,1.265868714581558
خصو,1.2657288343924655,1.2657288343924655
190,-1.2655687748044164,1.2655687748044164
زيدو,1.2653316127740888,1.2653316127740888
احرار الجزاءر,-1.2651455436404995,1.2651455436404995
لمره,-1.2647125075955805,1.2647125075955805
شانك,1.2644335339810255,1.2644335339810255
همك,-1.2641776241164628,1.2641776241164628
فشل,-1.26382078847114,1.26382078847114
يقول حامض,-1.2635854687982029,1.2635854687982029
ويطالب,1.2631572786883183,1.2631572786883183
فريكو,1.262406551385254,1.262406551385254
مهم,1.2622940498787367,1.2622940498787367
الحكايه,-1.2620962630376953,1.2620962630376953
يشفيك,-1.261857213538928,1.261857213538928
العباده,1.2613957157325801,1.2613957157325801
يطول,-1.26121312451119,1.26121312451119
امير,1.2611227667800937,1.2611227667800937
نكملو,1.2604780293350017,1.2604780293350017
بالعكس,1.2604522284421438,1.2604522284421438
الرحمان الرحيم,1.2596099442362196,1.2596099442362196
وكيف,1.2595818904681317,1.2595818904681317
واي,1.2593168365375091,1.2593168365375091
ايا,1.259225495650364,1.259225495650364
ذيك,1.2584232154962578,1.2584232154962578
وانا,-1.2580423833328687,1.2580423833328687
العائلات,-1.257616111139974,1.257616111139974
يعطيهم الصحه,-1.257246859563515,1.257246859563515
والي,-1.2571698707447923,1.2571698707447923
الصحون,-1.2561617793445232,1.2561617793445232
كبش,1.2558292147724555,1.2558292147724555
الخدمات,-1.2556484544393511,1.2556484544393511
بلدا,-1.2550662247630398,1.2550662247630398
تجار الجمله,1.2550174840226915,1.2550174840226915
خه,-1.2550046551796228,1.2550046551796228
الانتفاضه,-1.2544271121527635,1.2544271121527635
العون,-1.254065194438606,1.254065194438606
يتغير,-1.254017509260036,1.254017509260036
نسمع,-1.2540006287120984,1.2540006287120984
ولايه جيجل,-1.2539661199165109,1.2539661199165109
ياهذا,1.2539135684390323,1.2539135684390323
يهدي ماخلق,-1.2538250302423406,1.2538250302423406
ماخلق,-1.2538250302423406,1.2538250302423406
امنيتك,-1.25353694032616,1.25353694032616
عرفتي,1.2535328555468743,1.2535328555468743
قلنا,-1.2531691123680824,1.2531691123680824
مبروك تستاهل,-1.2530744028793415,1.2530744028793415
فانتم,1.252960710161218,1.252960710161218
المزور الكوكاين,1.252675247215964,1.252675247215964
الشرعيه الشعب,1.252675247215964,1.252675247215964
تبون المزور,1.252675247215964,1.252675247215964
والا,-1.252510677485162,1.252510677485162
ربي يعطيك,1.2520743219681123,1.2520743219681123
شعب دوله,1.2519094152593793,1.2519094152593793
تجيبلك,1.251857675981644,1.251857675981644
صابك وسطهم,-1.2515488553339527,1.2515488553339527
صابك,-1.2515488553339527,1.2515488553339527
المساس,-1.2508496820447577,1.2508496820447577
نديرهم كامل,1.2506071858019618,1.2506071858019618
ريتويت,-1.250156984541338,1.250156984541338
فدار,1.2498653458000213,1.2498653458000213
جمعه,-1.2494419865015358,1.2494419865015358
بنه,-1.249440265939253,1.249440265939253
بذات,1.249279612432675,1.249279612432675
قريب,1.2490933483589464,1.2490933483589464
مصطفى,-1.248623138110332,1.248623138110332
واقع,1.2485314742530236,1.2485314742530236
kho,1.248312121137447,1.248312121137447
تعي,1.2475263500609879,1.2475263500609879
العصور,-1.2474527835093938,1.2474527835093938
الوطني الشعبي,1.2473660644380604,1.2473660644380604
وجده,1.2467491107409074,1.2467491107409074
مباشر,-1.2467206192488922,1.2467206192488922
lah,-1.2465985645641917,1.2465985645641917
الفورنو,1.2453572652823626,1.2453572652823626
السي,-1.2452297869048536,1.2452297869048536
باغي,1.245017420585037,1.245017420585037
تنوفيق,1.2439886802353814,1.2439886802353814
زلزال بقوه,-1.243535133402595,1.243535133402595
يكتبها,1.2434450592876445,1.2434450592876445
ارجوكم,-1.243306058177508,1.243306058177508
فتعليقات,-1.2425136405320458,1.2425136405320458
رزقها,-1.2419173149548184,1.2419173149548184
يدور,1.2399890958671753,1.2399890958671753
ملقيتش,-1.2398929903716482,1.2398929903716482
الكامله,1.2396231528092454,1.2396231528092454
بينتنا,1.2395701392635952,1.2395701392635952
الاشكال,1.2394762781817377,1.2394762781817377
اشيو,1.2390125794088074,1.2390125794088074
معظم,-1.2387839337842546,1.2387839337842546
يعرف,-1.2383524157583738,1.2383524157583738
القط,-1.2382301754353264,1.2382301754353264
بوشاشي,1.23814520096966,1.23814520096966
رابعه ابتداءي,1.23783353627555,1.23783353627555
قلبهم,1.2377196439746498,1.2377196439746498
نكرهوكم نكرهوكم,1.2376970235651064,1.2376970235651064
نهارك,1.2376926805243855,1.2376926805243855
لقيتو,-1.2373059036705938,1.2373059036705938
واين,-1.2372669597009356,1.2372669597009356
الهاويه,-1.235969379493197,1.235969379493197
منتوجكم,-1.2359241513496892,1.2359241513496892
منضمه,1.235296223041906,1.235296223041906
المجرمين دياراس,1.235296223041906,1.235296223041906
منضمه ارهابيه,1.235296223041906,1.235296223041906
سامسونق,-1.234949033287478,1.234949033287478
ماكش,1.234738249503219,1.234738249503219
راضي,-1.2346711745962158,1.2346711745962158
شرعيه,1.2346135170674812,1.2346135170674812
لكبار,-1.2343543334733547,1.2343543334733547
الفاسد,1.2342924655855152,1.2342924655855152
ينالوا,-1.2341430616991724,1.2341430616991724
استري,1.2337973106638096,1.2337973106638096
استري روحك,1.2337973106638096,1.2337973106638096
والعراق,-1.232240269269971,1.232240269269971
فاحش,1.2321429579104526,1.2321429579104526
التصويره,-1.2320425398985488,1.2320425398985488
تعتبر,-1.231962242967203,1.231962242967203
wlad,1.2317479769925328,1.2317479769925328
يقراو,1.2316519550790184,1.2316519550790184
مركز,1.2315342727386402,1.2315342727386402
اعداء,-1.2314239338590367,1.2314239338590367
بلادو,1.2303227430156722,1.2303227430156722
ني,1.2301392964673017,1.2301392964673017
رحمه ربي,-1.229952990169295,1.229952990169295
خرجتلي,-1.2298486359763026,1.2298486359763026
متل,-1.2295937841633897,1.2295937841633897
يشوف,1.2295516013032164,1.2295516013032164
رمضان كريم,1.2285915097619986,1.2285915097619986
امور,1.2282483407166493,1.2282483407166493
حق,-1.2279269758481837,1.2279269758481837
فاسدين,1.227779400301419,1.227779400301419
يريدونها,-1.2277436902723053,1.2277436902723053
يسلم,-1.226817532403559,1.226817532403559
كلها,-1.2265460193187212,1.2265460193187212
الاحرار دوله,-1.2257731142797017,1.2257731142797017
ماشكيتش,-1.2250268539250388,1.2250268539250388
حاجه مليحه,-1.2245763289055842,1.2245763289055842
الشابه,-1.2238186092714267,1.2238186092714267
عكس,1.223810669095927,1.223810669095927
المياه,-1.2236126256135602,1.2236126256135602
الماتش,-1.2235859665338578,1.2235859665338578
يطلب,1.2231789388946739,1.2231789388946739
وتسبوا,1.2225968620600545,1.2225968620600545
دعوه الشعارات,1.2225968620600545,1.2225968620600545
الشعارات تبون,1.2225968620600545,1.2225968620600545
جماعه المعطوبين,1.2225968620600545,1.2225968620600545
المعطوبين دعوه,1.2225968620600545,1.2225968620600545
وتسبوا الجيش,1.2225968620600545,1.2225968620600545
المستهلك,-1.2223785950323331,1.2223785950323331
سلامتك,-1.2222351396070577,1.2222351396070577
واسكنه,-1.2222138095095378,1.2222138095095378
واسكنه فسيح,-1.2222138095095378,1.2222138095095378
ويحترم,1.2221396168758063,1.2221396168758063
الجمله,1.222044180475269,1.222044180475269
متدينين,1.2220074147638242,1.2220074147638242
يجيبوك,-1.22192363370395,1.22192363370395
ناس,-1.2214038618730558,1.2214038618730558
الشافي,-1.2213680277908578,1.2213680277908578
فري,-1.2211071313507,1.2211071313507
يرجى,-1.2203855787382434,1.2203855787382434
البلد,1.2202942892865678,1.2202942892865678
رابي,-1.2200501163495723,1.2200501163495723
بالفرنسيه,1.2193696604839386,1.2193696604839386
الحره,-1.21927660803337,1.21927660803337
موضوع,1.2190957677780447,1.2190957677780447
يصوم,-1.2188593312418352,1.2188593312418352
جزايريين,1.2188461952505707,1.2188461952505707
باعو البلاد,1.2174478203692385,1.2174478203692385
باتنه,-1.2170462729060487,1.2170462729060487
حوالي,-1.2167848452617054,1.2167848452617054
وقع,-1.2167229462713052,1.2167229462713052
عالمي,-1.2165489050709823,1.2165489050709823
تحرش,1.2161803186335125,1.2161803186335125
طيب,1.2156208298172817,1.2156208298172817
امشي,1.2154030359384662,1.2154030359384662
قريت,-1.2149869292889408,1.2149869292889408
ga,1.2146626841118173,1.2146626841118173
راهوا,-1.2146246612175173,1.2146246612175173
ويفك,1.2145972990002187,1.2145972990002187
مخابرات ارهابيه,-1.2135226008688238,1.2135226008688238
والعافيه يارب,1.2130507435807159,1.2130507435807159
هها,-1.2130317250144589,1.2130317250144589
بعده,-1.2126379342136566,1.2126379342136566
بلاد الكفار,1.212586973145408,1.212586973145408
تشوف,-1.2124574974571998,1.2124574974571998
بلادنا شابه,-1.212367094675418,1.212367094675418
الثمن,-1.2122787264187358,1.2122787264187358
ليراكي,1.21215541983247,1.21215541983247
لحمه,1.2114921978506352,1.2114921978506352
وعلي,1.2114409750985444,1.2114409750985444
الرجال,1.2103199521799262,1.2103199521799262
سيدي السعيد,-1.2099844610770765,1.2099844610770765
براقي,-1.2099569432477966,1.2099569432477966
كله,1.2098128297912025,1.2098128297912025
مالفتنه,1.2095078315378194,1.2095078315378194
الناس,1.2094495706860144,1.2094495706860144
عقلهم,1.2093028444320655,1.2093028444320655
المولوخيه,1.2090061394425402,1.2090061394425402
الاصل,1.2088828544897776,1.2088828544897776
دليل,-1.2088725817215056,1.2088725817215056
تشوفوا,1.2086219678606294,1.2086219678606294
كلب فرانسا,1.2082770783601342,1.2082770783601342
يكون,-1.2077836542679996,1.2077836542679996
الاجابه,-1.207736192212863,1.207736192212863
الذنوب,-1.2076749290196127,1.2076749290196127
البنوك,1.2074916804453026,1.2074916804453026
مجتهد,-1.2064005149972237,1.2064005149972237
سمير,-1.2062399038938676,1.2062399038938676
جهنامه,1.2059265174257223,1.2059265174257223
نتاع ربراب,1.2052628665025125,1.2052628665025125
تقال,-1.205086159030923,1.205086159030923
امير المازدا,1.2048295536010352,1.2048295536010352
يمهدوا,-1.2047585809289671,1.2047585809289671
يعسوا مصالح,-1.2047585809289671,1.2047585809289671
اله يرحمها,-1.2047380504838188,1.2047380504838188
اله الدين,1.2045773318223576,1.2045773318223576
سابق,-1.2044734918773956,1.2044734918773956
نيكوهم,1.2041781575536616,1.2041781575536616
نحب,-1.2039921030420622,1.2039921030420622
rebi,-1.20393195007499,1.20393195007499
زجاج,1.2031977283247508,1.2031977283247508
اعتقل,-1.2027487321672632,1.2027487321672632
الغبار,1.2025985080316604,1.2025985080316604
بطس,-1.2025012151019492,1.2025012151019492
الفكري,1.2022237775301166,1.2022237775301166
قودو,1.2017578945643994,1.2017578945643994
اتعلم,-1.2013382228903113,1.2013382228903113
هاذوا,-1.2011113991571238,1.2011113991571238
عام,-1.2010435717742938,1.2010435717742938
مبروك زعيم,-1.2008843893661756,1.2008843893661756
المهلبيه,-1.2001487157494686,1.2001487157494686
وفضلاتها,1.2000814925616656,1.2000814925616656
ملاير,1.199862211422713,1.199862211422713
صراح,-1.1997892696849886,1.1997892696849886
تجوز,-1.1991420529447572,1.1991420529447572
الحل الوحيد,1.1982893769616447,1.1982893769616447
باس,1.197734868014399,1.197734868014399
وارواح معانا,-1.1972332877366605,1.1972332877366605
اسوء,1.197228361138556,1.197228361138556
وال,-1.196706784427238,1.196706784427238
ماراكش,1.1966813499951707,1.1966813499951707
يتامرون,-1.1963419684213086,1.1963419684213086
الدوله غايبه,-1.196192473343871,1.196192473343871
غايبه,-1.196192473343871,1.196192473343871
يعينوا,-1.1956667702184658,1.1956667702184658
الصباح,-1.1955279650277681,1.1955279650277681
والدوله,-1.194876183592114,1.194876183592114
الله يعطيكم,1.1947539675980159,1.1947539675980159
المطار,-1.1941421194028434,1.1941421194028434
اله يحفظكم,-1.1930224327974048,1.1930224327974048
جيت,1.1927477327918923,1.1927477327918923
يديهم,1.192608361131364,1.192608361131364
مام,-1.192606567502624,1.192606567502624
شحال بنين,-1.1924450437432896,1.1924450437432896
الوحيده,-1.1922350504946682,1.1922350504946682
الحاجه الوحيده,-1.1922350504946682,1.1922350504946682
وماذا,1.1922056896085411,1.1922056896085411
khir,1.1921348186023841,1.1921348186023841
سب,-1.192116532634745,1.192116532634745
المرضى,-1.191927486938082,1.191927486938082
حبيبتي,1.1918745039433223,1.1918745039433223
حره مستقله,-1.1917273241138888,1.1917273241138888
ربي وكيلهم,1.1913624422931952,1.1913624422931952
لاوامر,-1.1912769432738992,1.1912769432738992
الاسود,-1.1911842553754626,1.1911842553754626
مند,1.1911007388789356,1.1911007388789356
جزاءر,-1.1896432111398436,1.1896432111398436
ياخاين الوطن,1.1895785598866293,1.1895785598866293
الحكومات,-1.1890436638610347,1.1890436638610347
كدب,1.1879764207548127,1.1879764207548127
دافع,1.1875978294691867,1.1875978294691867
عاشت,1.1874820823103738,1.1874820823103738
برا,-1.1874225313363855,1.1874225313363855
وسطهم,1.186142181797984,1.186142181797984
النيك,1.1859203977709771,1.1859203977709771
نسبه الاسهم,-1.1858622788677797,1.1858622788677797
الاسهم,-1.1858622788677797,1.1858622788677797
تنازلت,-1.1858622788677797,1.1858622788677797
الاسهم تنازلت,-1.1858622788677797,1.1858622788677797
لطفك يارب,1.1857549496143516,1.1857549496143516
الماء,1.1857189104669228,1.1857189104669228
يمكنكم,-1.1855290153603624,1.1855290153603624
وكر,-1.1854677766965624,1.1854677766965624
ابي,-1.1852056017404047,1.1852056017404047
باجه,-1.1850863992274243,1.1850863992274243
غليزان,-1.1847615487964065,1.1847615487964065
نار الفتنه,1.1837855301381768,1.1837855301381768
rahom,-1.1834615311492735,1.1834615311492735
عيش,1.1832014343729782,1.1832014343729782
خوك,1.1831378412104974,1.1831378412104974
تتمنى,1.1831127108887491,1.1831127108887491
موبيليس,-1.1827120696016986,1.1827120696016986
مالك,1.182364143692904,1.182364143692904
ينيكو,1.182179529913142,1.182179529913142
نعبدوا,1.181836105259135,1.181836105259135
احفظ,-1.181468243931005,1.181468243931005
الجزاير,-1.1802917326912876,1.1802917326912876
اله يرحم,-1.1798261504119674,1.1798261504119674
فعل,-1.1798245059040635,1.1798245059040635
يستطيع,1.1788508732768843,1.1788508732768843
اديو,-1.1788468806204373,1.1788468806204373
وشكيب,-1.1786364791411736,1.1786364791411736
خمي,1.1782193116412025,1.1782193116412025
محمد صلاح,1.1777316150547072,1.1777316150547072
واخدم,-1.1776801803925507,1.1776801803925507
مخ,1.1775314969278428,1.1775314969278428
ديغول,1.1771682971846982,1.1771682971846982
الشكاره الكاوكاو,-1.1769792654621756,1.1769792654621756
حاطها,1.1769660743627106,1.1769660743627106
مبروك وربي,-1.1764496455489792,1.1764496455489792
يحصلو,-1.1764455794326074,1.1764455794326074
مقاطع,-1.176205083046896,1.176205083046896
العصابه تريد,-1.176138766863458,1.176138766863458
توضيف,1.174653473028571,1.174653473028571
عندو مشاريع,1.1744913436328286,1.1744913436328286
الحقيقه,1.1742141944860198,1.1742141944860198
يحفظك ويسترك,-1.1735949002102655,1.1735949002102655
باه تهدر,1.1730173951358218,1.1730173951358218
خليفه,-1.1725814405606583,1.1725814405606583
الخروج,1.172372149356203,1.172372149356203
باجتك,1.1721662300090525,1.1721662300090525
المسءول,-1.1721248330147183,1.1721248330147183
عاوني,1.1716372164981397,1.1716372164981397
الراجل,1.1715926372136178,1.1715926372136178
تبيعو,-1.171539605584181,1.171539605584181
ذرك,-1.1713244236170761,1.1713244236170761
الاهم,-1.1712211174726521,1.1712211174726521
الهدايا الخاصه,-1.1706329940939133,1.1706329940939133
روحي استري,1.170500494281362,1.170500494281362
ليسو,-1.1704934205950774,1.1704934205950774
يخليك,-1.1702896851055238,1.1702896851055238
حركه المرور,-1.1700300115536975,1.1700300115536975
عمرك,1.1698939889177,1.1698939889177
السرعه,-1.1693152433483291,1.1693152433483291
الوطني,-1.1687791369210918,1.1687791369210918
حقي,-1.1681172698340054,1.1681172698340054
اولادنا,1.1676535541457178,1.1676535541457178
بفعل,-1.1676024768497215,1.1676024768497215
بفعل فاعل,-1.1676024768497215,1.1676024768497215
الجاهليه,-1.167584353839297,1.167584353839297
غادي,1.1674345352247024,1.1674345352247024
تموت علي,1.1672748329311124,1.1672748329311124
امك الغاليه,1.1672594593792474,1.1672594593792474
بايدن,-1.1664715887501358,1.1664715887501358
الجميل,1.1664190363973417,1.1664190363973417
فاش,-1.1661440369047433,1.1661440369047433
بعدنا,-1.165935488760463,1.165935488760463
استعمار,1.1658627395425891,1.1658627395425891
راسهم,1.1651549661350589,1.1651549661350589
والاخره,-1.164396475299042,1.164396475299042
الدنيا والاخره,-1.164396475299042,1.164396475299042
اعترف,1.1641760305490934,1.1641760305490934
algerois,1.164094615522034,1.164094615522034
ياجورا,-1.1633837541740655,1.1633837541740655
بالنضال والتضحيه,-1.1632670729204142,1.1632670729204142
بالنضال,-1.1632670729204142,1.1632670729204142
والتضحيه,-1.1632670729204142,1.1632670729204142
يكتب,-1.1626184085290017,1.1626184085290017
يتمسخر,-1.1623465116718896,1.1623465116718896
يروحو,-1.161565076117486,1.161565076117486
ربي ينتقم,1.1609287730281943,1.1609287730281943
تغير,-1.1604925616866724,1.1604925616866724
بقره,1.160311571573454,1.160311571573454
قلبكم,1.1596584587301537,1.1596584587301537
والعياذ باله,1.1588885338633823,1.1588885338633823
مبقاش,-1.15854625327492,1.15854625327492
لاجل,1.1578151918606732,1.1578151918606732
وفاق,-1.1572301937457672,1.1572301937457672
العداله,-1.1563839785139658,1.1563839785139658
الخطاب,-1.1559960166466747,1.1559960166466747
rab,-1.1544619071830649,1.1544619071830649
حرق,1.1543034559590464,1.1543034559590464
محترم,1.1541109392521816,1.1541109392521816
يعمل,1.1538758056579521,1.1538758056579521
وكلاب,1.153854539804861,1.153854539804861
عسول,1.1537074822050883,1.1537074822050883
تاعكم,1.153647443474193,1.153647443474193
صعيب,1.1529180421056076,1.1529180421056076
يمكنك,-1.1528981178032938,1.1528981178032938
غدوا,1.152826924245146,1.152826924245146
زبده,-1.1528105567811988,1.1528105567811988
حساء,-1.152746962771359,1.152746962771359
امني,1.152488790448942,1.152488790448942
قضيه وطن,-1.152394604555897,1.152394604555897
الاجناس,1.1518102978481068,1.1518102978481068
عنوان,-1.151729074856874,1.151729074856874
انفسكم,1.1514686350421164,1.1514686350421164
قالك,1.1514562498463121,1.1514562498463121
حكايه ربراب,-1.1514206027883538,1.1514206027883538
دي زاد,-1.1513481169567459,1.1513481169567459
املا,1.1513321814456463,1.1513321814456463
اعلاه,-1.1508827451458559,1.1508827451458559
اله ونعم,1.1508381086248207,1.1508381086248207
كلي,-1.1507929706621645,1.1507929706621645
ثمنها,-1.1506686226075002,1.1506686226075002
حروب,-1.150545346464119,1.150545346464119
ترفع,1.1503069572206686,1.1503069572206686
كلمات,1.1502796873605667,1.1502796873605667
نوع,-1.1499985453533554,1.1499985453533554
ولد قحبه,1.1497904914950208,1.1497904914950208
ربهم,-1.1490716405130785,1.1490716405130785
التحيه,-1.1490697004200754,1.1490697004200754
الاخوه كونيناف,-1.148823945178971,1.148823945178971
الرابعه,1.148631457783742,1.148631457783742
عندها,1.1484778811273406,1.1484778811273406
سلميه سلميه,1.1470697182449527,1.1470697182449527
اله يسلمك,-1.1469963681661266,1.1469963681661266
انتاعو,1.146593763452389,1.146593763452389
نتبع ختك,1.145467219901934,1.145467219901934
الهيبه,-1.1450409112294357,1.1450409112294357
جيت راجل,1.1449773362121531,1.1449773362121531
مهامه,-1.1447263578979798,1.1447263578979798
علابالو,-1.144632278468577,1.144632278468577
وفرنسا,-1.1444456314434623,1.1444456314434623
الفكره,1.1443303513138336,1.1443303513138336
زيد,-1.1441475321361922,1.1441475321361922
بحول,1.1439144264651082,1.1439144264651082
mouloudia,-1.1436385653992707,1.1436385653992707
bina,-1.1434742616544855,1.1434742616544855
فهناك,-1.1432953685861007,1.1432953685861007
الجسر,1.1427670215376462,1.1427670215376462
وقريب,-1.1422563241444992,1.1422563241444992
حاب يولي,1.1396449968275644,1.1396449968275644
غلاء,-1.1395019223566152,1.1395019223566152
جداره,-1.1394172970312983,1.1394172970312983
يمكر,-1.139391189489523,1.139391189489523
كبيرا,1.139360658623776,1.139360658623776
حداد سيدهم,1.1391639681838666,1.1391639681838666
نرزقهم,-1.1391586874555704,1.1391586874555704
نسا,1.1389021162313,1.1389021162313
اوتوماتيك,-1.1388759089689455,1.1388759089689455
ارتفاع الاسعار,1.1388187212012584,1.1388187212012584
وقت الصح,-1.1386624858244356,1.1386624858244356
الخدمه زيرو,1.1384536006645758,1.1384536006645758
اخذت تاقه,1.1384536006645758,1.1384536006645758
تاقه مكسره,1.1384536006645758,1.1384536006645758
تاقه,1.1384536006645758,1.1384536006645758
مكسره الخدمه,1.1384536006645758,1.1384536006645758
زيرو اكسو,1.1384536006645758,1.1384536006645758
اكسو وهران,1.1384536006645758,1.1384536006645758
ناءمون,1.1382239579902511,1.1382239579902511
ونحن ناءمون,1.1382239579902511,1.1382239579902511
متلي,-1.1375836737476013,1.1375836737476013
لقبائل,-1.1375340586409415,1.1375340586409415
ربي يفرحك,1.1374998140129953,1.1374998140129953
الله اعلم,-1.1370702228845952,1.1370702228845952
اعلي,1.1369576668120325,1.1369576668120325
باه تجيب,-1.136516786134468,1.136516786134468
رائع,-1.1355728555249218,1.1355728555249218
رحمه الله,-1.1353735344796827,1.1353735344796827
حكموك,1.1351690278807118,1.1351690278807118
منلبسش,1.135129930979267,1.135129930979267
القدس,-1.135004150571123,1.135004150571123
بلقاسم,1.13450085432458,1.13450085432458
علي,1.1339531011406156,1.1339531011406156
بوك,-1.1336655763944572,1.1336655763944572
المساحه,1.1335973633625462,1.1335973633625462
ربراب سارق,1.133131109031398,1.133131109031398
وليد قحبه,1.133046832813995,1.133046832813995
علبالك,1.1328316445758009,1.1328316445758009
العجب,-1.1327351545502087,1.1327351545502087
يستاهلو,1.1321675588109632,1.1321675588109632
لكنها,-1.1320556067207104,1.1320556067207104
عشاق,-1.1317188231576076,1.1317188231576076
حقوق مسلوبه,-1.1313802164101125,1.1313802164101125
الفقراء,1.130815996492903,1.130815996492903
خريج,-1.130726831635603,1.130726831635603
يجعل,-1.130655107347768,1.130655107347768
كسر الحراك,-1.130437187373128,1.130437187373128
التحكم,-1.1303422402494914,1.1303422402494914
الوجه,1.1301486900919728,1.1301486900919728
تصل,1.1297679909689637,1.1297679909689637
رجاء,1.1294647163375773,1.1294647163375773
دراهم الشعب,1.1292743089130703,1.1292743089130703
يسب,-1.129230143927192,1.129230143927192
تحسب,-1.1279515633692854,1.1279515633692854
يحبش,1.127808078497866,1.127808078497866
اتق,-1.1274550991359935,1.1274550991359935
قالو,-1.1271709100679514,1.1271709100679514
الامر مستحيلا,1.1270913616002203,1.1270913616002203
يدعون,1.1269628708937198,1.1269628708937198
بالرغم اني,-1.1268052508799875,1.1268052508799875
توضيح,-1.1264495087816269,1.1264495087816269
كارطه,-1.126291002341324,1.126291002341324
يبحث,1.1262483119929916,1.1262483119929916
حي الله,-1.1261248608569587,1.1261248608569587
نهار حكموك,1.1256485569228278,1.1256485569228278
الصراع,-1.125592484703888,1.125592484703888
يفهمها,-1.1253545239826503,1.1253545239826503
تحوس,1.1253068254786887,1.1253068254786887
الخليج,1.1252975697953034,1.1252975697953034
امك الطاهره,1.1250128149377798,1.1250128149377798
الوكيل,-1.124858128664799,1.124858128664799
مابعد البيع,-1.124780668007343,1.124780668007343
اله تعالي,1.1246931944854857,1.1246931944854857
وتاع,1.1245864702193202,1.1245864702193202
الفاجره,1.124488426796169,1.124488426796169
فاسيليتي,-1.1239204748687208,1.1239204748687208
الزلازل,-1.1232586726260922,1.1232586726260922
الجيش,-1.1231282534194598,1.1231282534194598
تخرجي,1.1231182302461824,1.1231182302461824
يغفر,-1.12255882389046,1.12255882389046
بكل جداره,-1.122484864461191,1.122484864461191
خياتكم,1.1215171071730972,1.1215171071730972
الله استاذ,-1.1208089608514118,1.1208089608514118
خاوتك,-1.1204258279632955,1.1204258279632955
الله العظيم,-1.1202651884346515,1.1202651884346515
وزير,1.1199959780080075,1.1199959780080075
فالدار,1.119039912485522,1.119039912485522
وهدر,1.1189949791685798,1.1189949791685798
حروف,1.1184624330275588,1.1184624330275588
انصار,1.1184583301270334,1.1184583301270334
يغلق,1.1183495445626177,1.1183495445626177
عذاب اليم,-1.11810009857963,1.11810009857963
الرزاق,-1.1178823647624352,1.1178823647624352
المركزي,1.1177112391929316,1.1177112391929316
يو,-1.1176842455236338,1.1176842455236338
يروح,-1.1175604339932637,1.1175604339932637
صالحي,1.1174855511428101,1.1174855511428101
نعيمه صالحي,1.1174855511428101,1.1174855511428101
اشاء,-1.1173473937808671,1.1173473937808671
مافيهش,-1.1173275073120223,1.1173275073120223
سير,1.1172364611690782,1.1172364611690782
ظرف,-1.1171376157124602,1.1171376157124602
بلجمعه,1.1170536746058528,1.1170536746058528
كليماتيزور,-1.1169435727316308,1.1169435727316308
والبيض,1.1167695598990193,1.1167695598990193
ياامير,1.116490146237815,1.116490146237815
كشما,1.115989706693816,1.115989706693816
ربراب يدخل,-1.1155182036986617,1.1155182036986617
صاري,-1.1155000255898901,1.1155000255898901
شعبي,-1.1146212521084242,1.1146212521084242
ساهم,1.1146097554475574,1.1146097554475574
اقتراب,1.1144493481396982,1.1144493481396982
فهو,1.1144266079900607,1.1144266079900607
حافله,-1.113991549598375,1.113991549598375
هادا,1.1139792840890008,1.1139792840890008
لان,1.11395940132345,1.11395940132345
ولايات,1.1130115721988294,1.1130115721988294
فاقو,-1.112947263310269,1.112947263310269
سياسه اويحي,1.1125949818606018,1.1125949818606018
معانا,-1.1125810742127569,1.1125810742127569
راحو,1.1124467320581455,1.1124467320581455
دعم ربراب,1.1122742703312303,1.1122742703312303
مفهمنا,1.1120053273203467,1.1120053273203467
روحوا,-1.111964433345435,1.111964433345435
هاذيك,-1.1117372450173935,1.1117372450173935
تخرج,-1.111702107281688,1.111702107281688
رمضان الكريم,-1.1112675117763806,1.1112675117763806
يجازيك استاذ,1.1112624381695697,1.1112624381695697
بن شيخ,1.1112051865190444,1.1112051865190444
غاضهم,-1.110695688976463,1.110695688976463
تقرير,-1.11032720151912,1.11032720151912
استاذي,1.109908712716985,1.109908712716985
شريفه,1.1092199095452915,1.1092199095452915
محاسبه,1.1089912833112636,1.1089912833112636
عندو شركات,1.1085519946373794,1.1085519946373794
البطوله,-1.1075742718913113,1.1075742718913113
معجبوش,1.107297555293258,1.107297555293258
ولادك,1.1068218732517234,1.1068218732517234
طرف,1.1056673999611724,1.1056673999611724
يدوها,-1.1054385777241205,1.1054385777241205
ويسكنه,-1.1040116434916778,1.1040116434916778
البرقوق,-1.1032377651624177,1.1032377651624177
اعيش,-1.103107420082149,1.103107420082149
ويقول,-1.1030930541565842,1.1030930541565842
سبور,1.1030131572808035,1.1030131572808035
معارض,-1.103009720738893,1.103009720738893
si,1.1028243860467548,1.1028243860467548
وحده,-1.102679223531838,1.102679223531838
الشعبي,-1.1022740311000496,1.1022740311000496
وانت دخلك,1.1020634761000954,1.1020634761000954
اك,-1.1020327153546652,1.1020327153546652
ارحم,1.1016316177677812,1.1016316177677812
يصرا,-1.101226373533828,1.101226373533828
راتب,1.101133911255762,1.101133911255762
اضعاف,-1.098308157155114,1.098308157155114
